,AC1R1.raw,AC1R2.raw,AC1R3.raw,AC2R1.raw,AC2R2.raw,AC2R3.raw,AHFD1R1.raw,AHFD1R2.raw,AHFD1R3.raw,AHFD2R1.raw,AHFD2R2.raw,AHFD2R3.raw,AHFD3IPR1.raw,AHFD3IPR2.raw,AHFD3IPR3.raw,AHFD4IPR1.raw,AHFD4IPR2.raw,AHFD4IPR3.raw,AHFD5PioR1.raw,AHFD5PioR2.raw,AHFD5PioR3.raw,AHFD6PioR1.raw,AHFD6PioR2.raw,AHFD6PioR3.raw,AHFD7CrR1.raw,AHFD7CrR2.raw,AHFD7CrR3.raw,AHFD8CrR1.raw,AHFD8CrR2.raw,AHFD8CrR3.raw
P47858,30.0110879109046,29.6118369577657,29.8720112821402,29.9304355803688,30.4640677879976,29.8625714965488,30.6715170336902,29.8049484764824,30.4962736092846,30.7420786944781,30.0653760999716,29.9967934890933,30.8348751791906,30.7192770927317,30.0589739288735,30.4486894734386,30.7956786500937,30.6136404993671,29.4098212037255,30.5261942199872,30.6337955019706,30.7508584893988,31.1903312757265,30.1864856362833,30.9354924513671,30.5562399504539,30.036222472964,30.9550372812721,30.2288594873047,30.6068436269072
Q9WTT6,28.9297708195178,28.9929447557493,29.0720999203018,29.6446109610333,29.275520522057,28.9529318754149,29.9982827467144,28.9848944046029,29.6653682275126,29.2350001825341,28.9994280524866,28.8442510070747,29.5022279541709,29.3142569108483,29.252726040917,29.300392341815,29.8023866977325,29.6018694495896,29.3388971352954,29.5228803769316,29.9927546509619,29.2448840202815,29.7375835263452,29.5308004816365,29.3087561514111,29.3305573410051,29.1907207492285,29.4829147220022,29.3854794990716,29.4314150210974
Q63941,25.1990924389242,25.1016650621765,24.7975374776305,25.4062849485092,26.2176585182827,25.407998098598,25.0165514843435,25.1225531077091,25.8594397530776,25.8116158107716,24.9715813532619,25.5058521774508,25.6726314872938,25.990898267281,24.7311555905673,25.4849507563538,25.1221164327955,25.602087257879,25.6400894363342,25.6783122778372,25.2759144087151,25.5339891504653,25.3305626668036,24.7479123215196,25.7127548087518,25.73951112641,24.8910688665927,25.6831474572311,25.4548769955344,25.6928502114679
P48721,29.2039902890499,29.0422376986743,29.4288718623044,29.2546530878447,29.7497186072603,29.0192068352058,29.1423360338877,28.9248549251637,29.6208094646883,29.5646994629658,28.7100007176328,29.2123397218133,29.4127081887492,29.3977839324231,29.2459088508025,29.5365381230444,29.260446743339,29.4123635267053,29.48712694632,29.5483826884456,29.4050984138968,29.4039644627833,29.3887543983887,29.240180500534,29.4515992683875,29.536613532638,28.9604519485301,29.409812621712,29.2484155910643,29.5527100021945
P63319,26.2230941361568,25.7117883856412,26.0307012303821,25.9864649233333,26.0057468543246,25.7957173303627,26.0168446173803,25.9209010803508,26.1028955121847,26.6026416413914,26.4589489299444,25.719763956611,26.2633731945283,26.6618482297391,26.1236404457554,26.261048986352,26.1853319341389,25.8871970592038,26.1676662385492,25.6583128000773,26.0497320757426,26.3243469207068,26.6143115795879,26.4230237432395,26.4793039222533,26.0226548832423,25.6846465627126,26.7209396606757,26.1438812667047,26.3710455291329
Q63942,22.46777629305154,22.349200510037157,22.467382035135138,22.0515224305088,22.56844276186322,22.2474420462187,22.2764336362887,22.119876206582898,22.55506419239564,22.2130882875617,23.0758423129825,22.6075513663955,22.8268518591285,22.5510208320286,22.8964220433032,21.322214659215,22.586158865328,22.884878802309,21.7044265122227,22.5348544250596,22.426913848701,22.5996581005426,22.4409317025842,22.574021295227197,22.3934117609466,22.7617848946967,22.6647721886964,22.441954686163,22.193051776104824,22.584756529524704
P84083,26.8796579818961,26.8585640138611,27.0284156370472,27.0547003206525,27.7611047419921,27.1644464654036,27.1472028416978,27.1216853083882,27.7003975287615,27.3299319355009,26.9000115297626,27.1948359579514,27.4738206814718,27.6850673604871,26.7975893785251,27.5308488957679,27.2834970118597,27.4101804459443,27.358446614564,26.837949710777,27.3216551103678,27.52542916887,27.3750391005466,26.609835390427,27.3855490513112,27.6612601461563,27.0506103092767,27.4540606285777,27.1253323703488,27.612124669858
P07825,27.1819705852344,27.0182204475813,26.9222085049953,27.3782324783927,28.105527323836,27.2364210628813,27.7749900464047,27.3319661855904,27.9818893708624,27.7086168833632,27.2174734093421,27.2429480152581,27.7179453753492,28.1198024400009,27.4804522731147,27.6611676419576,27.408515840178,27.8400648075986,27.7879523711436,27.7336305939643,27.563857631688,27.7249024108366,27.7070416379927,26.9276522556336,27.8981937545276,27.7383326901959,27.0653978727534,27.730401315166,27.2275640772055,27.4948752346707
O08839,29.1394204382367,29.2913802540704,29.0624088099862,29.0574486596638,28.8876437502731,29.5710040732729,29.0751105792403,29.5124202791573,28.9104406078261,29.1829058941042,29.4309928640372,29.2594130033878,29.0612753546924,29.1738825172939,29.2886604995295,29.0410103494189,29.1516489742308,28.9974030962817,29.2986093510715,29.6949335613017,28.3386404419154,29.4039277006795,29.4191982897132,29.2365037537318,29.3601854968257,29.0430141010398,29.3411605124914,29.2679566487385,29.026651196018,29.1530497772584
P16036,28.0203898729076,28.2714515807643,28.2902503953481,28.7219413344846,29.2268612564394,28.628663301681,29.1537094117302,28.6017842601635,29.0696350868819,29.1441759150709,28.2734304074837,28.6418652821804,28.9276564248167,29.1585113846164,28.7070466236092,28.9324345528098,28.7522443694564,28.8799030956131,28.9505788476236,27.9541703235144,28.8599077180017,28.8039617452791,28.6680822367824,28.7454737411103,28.8545997070366,28.9895580420919,28.410479585114,28.727307053893,28.6406568864242,29.0327373698825
P27139,25.7547638078701,25.5871971824527,25.8311705689722,26.3892267185716,27.0121127122462,25.7162685349202,26.9925548734586,25.854885197039,26.9719531477477,26.9093734792423,25.9299120098935,26.1350052867014,27.113885840559,27.0981192038187,26.8908844538766,26.8425352341759,27.1744951769916,26.9176609061433,26.6604383723172,27.6069962138739,27.0035146194444,27.4523354216696,27.1044648273595,26.2206337945658,26.9387327147464,27.1409354511543,25.729039562152,26.9757081640504,26.1263567056701,26.9673381431735
P37805,28.3531290136675,28.4128061359316,28.1591815417512,28.3936705095316,28.7150705380731,28.4790824927934,28.2710931741306,28.3816889207132,28.6529256329053,28.4044781962815,28.3612549151295,28.3080865747652,28.5616168784549,28.6590178729367,28.0697052991946,28.4037615300605,28.3907544196135,28.4974187582061,28.2772646813515,28.2976224301686,28.4044330993158,28.5945837915321,28.4813751392887,28.1086840159302,28.7675501763909,28.7726553013084,28.4272516071697,28.5352191238212,28.2621872156642,28.4967037814611
Q9JLT0,30.8681048399476,30.9873644594853,30.7476815962933,30.7692985379351,30.7060742105966,30.7581619989451,30.5994675947511,31.1320924961119,30.6759983023303,30.4427892559836,30.7921046311723,30.8309210740195,30.6943798060745,30.7322115717087,30.3998475692151,30.6013807544315,30.5227255017353,30.8974882135488,30.6570018670372,31.0926171964385,30.4595059984682,30.3506850001189,30.1686367457038,30.8923527194515,30.7825287160473,30.7524732996643,30.8921133945334,30.3459191365339,30.8013036108241,30.1976823921927
P48768,26.1297748470236,26.2597463385503,26.1356891016928,26.643216577216,27.0602672902053,25.8967292687292,27.1947243772187,26.6164563751869,27.5616264561677,27.2896335418776,26.3522821379531,26.6532196006674,27.3355559212544,27.1862088436791,26.5260740756649,27.0986463057251,27.2710958685855,27.237537333504,25.9826624976241,27.5054105484815,27.0060621715108,27.2673352623549,27.2318416640139,26.37660638991,27.1443203107829,27.1883246182661,26.5265474892945,27.3471050386172,26.6391179355335,27.0935515035766
P84082,24.5774355580206,24.7416119761089,25.0812219410137,25.0095021447708,25.0137388019369,25.8676334321224,25.5449983049797,25.1757953864046,26.0479511000387,26.3240495020283,24.8491991197324,25.4323107654377,25.6317183677883,25.8703029488004,25.6858686235692,26.0607927964175,25.2922938097713,25.4269576212047,26.0778766964434,25.1987421251924,25.1117056125719,25.624400244296,25.3755141532939,24.4195240249914,25.8292095425546,25.5299184858147,25.0151937816435,26.3144472008747,25.3313830072302,26.0137237589194
Q99NA5,27.1557132882658,26.9377408002816,26.9998762141406,27.2243276373672,28.2314999846768,26.7778095627105,28.36239621788,27.4368469002463,28.3178394621925,27.6085961601815,26.8343731881297,27.140817546192,28.2933754886159,28.0909105144478,27.836817738191,27.7575650628141,27.9779207522487,28.2332346955634,27.5938615934321,27.3358895416601,27.9884023898766,28.0970631857226,28.3752943235551,28.040831763621,28.1394551873496,28.2067399491335,27.0348720121694,27.8089806906151,27.2771550293219,27.7753047709783
P10687,28.9160365943056,28.5460870320336,28.7290654172333,28.7365037603155,28.6381050529228,28.5283089291584,28.7336506395215,28.4119287456696,28.8259863691439,28.6185264209119,28.289861775157,28.4138240655182,28.6398496413404,28.4915047524691,28.6321276777503,28.7823392240439,28.5688368281609,28.6993994160186,28.6662402584168,28.5394769554188,28.5682630393571,28.7428253757751,28.6045585141099,28.6067727463412,28.6502323672649,28.8255951774799,28.4615517236221,28.7494336150045,28.625364400621,28.7399798499858
Q561S0,26.7717967632066,26.8194925174202,26.7159287089352,26.7802849072817,27.0762980321828,27.3126417819418,27.1155777652354,27.3470809417712,26.9503360124601,27.1908394612567,27.5214139774018,27.1694356758108,27.0029035550455,26.896562951642,27.103841034366,27.0107874402858,26.8994128931379,26.9277282369358,26.6867386246344,26.9168107884299,26.8089799700596,26.9110934446456,26.8397966484267,26.9579114936566,27.1808639663853,26.8927178019305,26.7993118142084,26.9117942433291,26.7042645453415,27.1006424693964
O35179,29.6120572073895,29.6584994103386,29.6683702337062,29.5167094790874,29.2570916282762,29.5391516137076,28.9725356038558,29.2214195022244,29.2597310130467,29.0692259642082,29.2124995584906,29.333831699999,29.1189898201686,29.3426802722966,29.3141114591388,29.1860478210217,29.0092192837171,29.1460330631459,29.1486179035152,29.541421940646,28.9823325161968,29.0754716050425,29.0374319513901,29.0577978336376,28.9973048610726,29.0635006229122,29.1306775701003,29.082451468243,29.2703304209362,29.0998379552582
B0BND0,27.5581232150686,27.8750740294089,26.9601226538232,27.6106699816088,27.4759027668121,27.6515620752207,28.144159335563,27.973602258869,27.5235176309787,27.9960703146621,28.4863865667094,27.7818016456469,27.6631804429972,27.6001771278619,28.0408128059598,27.8352025965404,28.1601701858262,27.8141833652072,27.6863715113607,28.0171871131903,27.9306668251885,27.9372216412424,28.4815784894661,27.8268697814227,27.7415241873537,27.9572839487067,28.1465091033527,28.1411601929792,27.9270273577552,27.8858787770397
Q794F9,28.3347051703105,28.0819480924504,28.1874167721752,28.06377992894,28.0606771476219,27.4716124379096,28.3257759140905,27.8955207659333,28.2228296876881,27.7122704510622,27.7121256321756,28.0371394053399,28.4203851330864,28.2142584118084,28.1779741074609,28.2428677655194,28.1380382757775,28.3199952158224,28.3066249101953,28.4898150088864,28.4364636025438,28.1252588311452,28.2532863995089,28.5171520582058,28.0753482161485,28.130757703246,27.9113354631265,28.0675450645394,28.198665445706,28.1981707167118
P31399,25.1682448066879,25.3694609595387,23.559730220199,25.6714777975269,26.1056546076787,25.4371607673575,27.1550623127365,25.7967985711355,26.7355014765711,26.4331830295641,25.4181342716912,25.5509603574973,26.4323991347485,26.6797410333446,26.1313770992508,26.5132131793599,26.3595216426774,26.2428038500546,26.483568995422,24.8868399354296,26.7182039898054,26.4339201535126,26.8986362629219,26.5196888304062,26.7010694843569,26.4202454398273,25.3919806077057,26.6030827413631,26.1278885062724,26.5542072559317
Q6PCU2,26.5706374577993,26.5022243601362,26.7459113030511,26.8234124799587,27.4048076228787,27.0053004298984,27.291274682633,26.9974553357859,27.2306981826909,27.425375959528,26.6558455460843,26.9542570902122,27.197965897633,27.3765078612598,27.2786517358892,27.4524132386879,27.3364653996109,27.2620470089076,27.4550602656363,27.3192556400295,27.3122288670635,27.4025160792591,27.2525542965489,26.7283896568278,27.2316580206855,27.2799872093056,26.7525445636794,27.4385177619796,27.0368375787969,27.1450474036665
P01048,25.9567040034892,26.1921455832348,25.3143799565462,26.1925998240925,26.165858699696,25.6397327809633,27.1714368950723,26.3883138929441,25.6296556869713,26.9431903116541,26.2965559245715,25.9351546290077,26.1698660422891,25.8463025341225,26.9272948666662,26.4838913766572,26.1712237423389,26.261622327842,26.9124578133882,26.3170125275807,27.1933366051232,26.527513018777,27.4649134163041,27.3724155765047,25.7874075924428,26.4764872972269,26.1045216410316,26.832492525153,26.5188871358041,26.486921211049
Q05982,25.0444201844317,25.4592089264259,25.1801625211416,25.9076630745958,26.463475905365,25.5262082622769,26.1025422854716,25.6110302223242,26.3770364433696,25.8701881704176,25.5526476071325,25.4261527902241,26.1369651715819,25.927905928868,25.7354004334738,26.0372594583438,26.1659141568466,26.0780673118313,26.0107047283061,26.8197362166654,26.0613676944361,26.2564470740234,26.1293380038161,25.5085700690117,26.1195322164877,26.4140289857879,25.4537185874102,26.2711317278933,25.7291127451236,25.9237799764706
P0DMW0,28.2114676907635,27.6337742293999,28.1408975136206,27.997556053671,28.3641432748283,26.9476431348106,27.5702511351607,27.7971903422876,28.4455545067564,28.4910517430187,27.6047284267426,28.0893562652964,28.5600603458303,28.5496043283906,28.0113610442536,28.278437176545,27.9452737594104,28.4150331514844,28.1648581717353,28.1196431554016,28.2519649131727,28.2881790059057,28.3016196033944,27.9267699057356,28.3177562794067,28.3716159884746,27.9267732042022,27.9068480946111,28.0637538413309,28.507260578811
P81155,27.3099542328627,27.2932651026864,27.0093673940767,27.565266036543,28.0943471768328,27.5528434850059,28.5320138558086,27.5193639640841,28.3087186176582,28.0442637206658,27.2984601071956,27.5527095053066,28.3021515812182,28.2163315802612,27.8164887677216,28.0620956904187,28.0115335707866,28.0512168904023,28.1944202130373,26.5359483609541,28.3369949405763,28.0353413207011,28.2561082232889,27.9688627662277,28.4059061492084,28.2439873278001,27.1034893949592,28.0978147264915,27.7004369596699,28.0829732257381
P05712,26.7336470760794,27.1218868195287,26.9723014199115,27.222990924039,27.5781484706255,27.0911819557394,27.5571695325015,27.0140275976192,27.4613068183399,27.405978737411,27.0413185247602,27.0126297905809,27.4099245931873,27.5629302010228,27.1632626386357,27.1856536052429,27.3808121077492,27.2753210574746,27.2881091727845,27.2832643659136,27.4646746076924,27.3241083149142,27.6913011601503,27.6114052191547,27.4150509150621,27.3876183334333,26.9578939504692,27.4326555659636,27.217390386271,27.3056097171198
Q63092,28.189559180161,28.6271107394434,25.3295087033349,27.035443250026,26.3830824086835,27.8801581421266,26.4116191657524,26.036092619085,26.2063454287564,26.3376320136901,27.6804445509971,27.6083241469391,26.5874602151114,26.451673931317,26.5714001543252,26.8284785737375,26.8002404474569,25.8965928275702,27.115664283764,25.6600566188956,26.7745924905437,27.0689608993087,26.4790472993016,26.6174863388038,27.1174241603647,27.0328009137767,28.1009074002503,27.1946161157213,26.7363755698623,26.2318370248416
Q9JJM9,25.0679852955639,24.7022032397036,24.7649372094951,25.4350687705506,26.5667682688443,25.1355147663691,24.6860946234953,25.0699641070059,26.2685511708292,25.6749791625413,25.1324628305792,25.2105450200957,25.8343621248563,25.5846159612569,24.7734308468529,26.4901583968559,25.4641601292737,25.6267780582643,25.5786038339234,25.3417839807457,25.4871481758236,25.917225465366,25.7118477903083,23.9765912198459,25.3251116432918,25.8116370238708,24.7280998951197,25.8525970260766,25.4353130403006,26.3851797689057
Q63228,29.2680631949946,28.3896322549874,28.8019563940381,28.4571530752446,28.5375963771007,28.424966352397,27.5526453278007,28.0020928220771,27.9901826258731,28.3018338459351,27.97509873661,28.3543304110241,27.9358175772236,27.8545987860447,28.2349934592909,28.154750453462,27.7659674210294,28.225159088995,28.0946360430775,27.7890608239751,27.269549831533,27.9116074990649,27.7456831935152,27.7791167874919,27.8793832759311,27.9792869881184,28.2544257547964,27.5238863811382,28.2523492354258,28.128161420746
B0BNF1,29.2147800602017,28.6564404366868,29.3013963256883,28.3889404984216,28.2603191284989,28.1310751368103,28.2227683025219,28.0079379155083,28.0964149853379,28.0286066095997,28.6248832246582,28.3472381267499,28.2339104835888,28.2478274599346,28.0266509038794,27.9888761458503,28.5131895176498,28.1968881575757,27.9519177101394,27.8572007473496,28.2353557203758,28.0711954491592,28.3556689420819,27.8983514835609,28.0362973310938,28.0490499298842,28.0434554216571,28.0659606526495,28.0909426806172,28.2320403332799
