protein_id,mean_intensity,mean_treatment,mean_control,log2FoldChange,pvalue,padj,-log10(pvalue),s0_corrected_-log10(pvalue),regulation
Q5U211,26.044357746905625,25.797534672407423,26.078435376400858,-0.28090070399343503,0.10440164637029331,0.7591945984279952,0.9812926526374365,8.739226086294272,non significant
Q63450,27.69859563390649,27.106950214646208,27.561839858865483,-0.4548896442192749,0.062204056189134174,0.7591945984279952,1.2061812950017394,2.688107464843483,non significant
P47727,25.865942520494105,26.102762799501765,25.60702848201892,0.4957343174828459,0.03721775909738796,0.7591945984279952,1.4292497795377912,2.491667605187144,non significant
Q5I0G4,28.689609972231782,28.75808021774021,28.59054073623931,0.1675394815009028,0.11357267639679891,0.7591945984279952,0.9447261397290199,,non significant
Q8VD52,27.789909209097953,27.5683155880028,28.117594978473875,-0.5492793904710744,0.03145627418663792,0.7591945984279952,1.5022927183308903,2.3057290333533786,non significant
Q9Z0W7,27.0785345848697,27.385056440546823,26.781183471361786,0.6038729691850371,0.06550990825616003,0.7591945984279952,1.183693008778583,2.1678692213585697,non significant
P35289,26.77498536548391,26.985099092305315,26.531496062588232,0.4536030297170832,0.05353515277466417,0.7591945984279952,1.2713609536293802,2.6953728322615866,non significant
P19491,28.897003506071645,29.122283467284177,28.675276112396997,0.44700735488718024,0.09062257565809477,0.7591945984279952,1.042763598543928,2.733872211273456,non significant
P10111,30.04721435926622,30.21129507768512,29.913020271492964,0.2982748061921541,0.10556521266425042,0.7591945984279952,0.9764791730614364,5.638044230796579,non significant
P07722,28.477474935515424,29.00701048280665,28.404673173143788,0.602337309662861,0.03800957608758304,0.7591945984279952,1.4201069739604353,2.1712274346086144,non significant
P04166,27.706835791194134,28.03988013489764,27.421331582974158,0.6185485519234817,0.07611347657707394,0.7591945984279952,1.1185384406685623,2.1370372007567386,non significant
P25113,28.306534948668414,28.55999913735886,28.200699892266584,0.3592992450922772,0.0821025019002504,0.7591945984279952,1.085643608472307,3.5888583832205723,non significant
P26770,27.754776309245962,28.569627439757642,27.22734217858213,1.3422852611755118,0.07806543041439337,0.7591945984279952,1.1075412414614354,1.6040665798880278,non significant
Q03346,27.738855720244867,27.92532127278669,27.531582477371902,0.3937387954147873,0.07642160267725538,0.7591945984279952,1.116783858736202,3.149361696780332,non significant
Q9ES40,23.872173399503783,23.572380376944476,24.0407805890225,-0.4684002120780235,0.05677904080043467,0.7591945984279952,1.2458119485237396,2.6162230248775917,non significant
Q64640,25.53563482810521,25.56754019100579,25.774854387026526,-0.20731419602073586,0.10382247988206993,0.7591945984279952,0.9837086018659911,,non significant
P42123,29.139503517763707,29.532101987177708,29.09523656693271,0.43686542024499886,0.09514192625592555,0.7591945984279952,1.021628060044028,2.7975090357751,non significant
P25409,26.85494927292608,26.649820121551226,27.07948794311424,-0.4296678215630152,0.03540040796913603,0.7591945984279952,1.450991732953771,2.8463101071904933,non significant
M0RC99,29.451699112316973,29.235485990007817,29.75073583334381,-0.5152498433359938,0.09719091392357199,0.7591945984279952,1.0123743340171438,2.4163820070782025,non significant
D3ZW55,23.77343728438548,23.77713595308998,24.03157668301948,-0.25444072992949884,0.09978562183380243,0.7591945984279952,1.0009320319400279,,non significant
Q5XI73,27.15660343105169,27.4029561939079,27.025916203944025,0.3770399899638761,0.10660255045749265,0.7591945984279952,0.9722324047244084,3.3375495520637704,non significant
P11762,24.56234084526603,25.196133627684898,24.509355209979418,0.6867784177054794,0.12217215185242197,0.7591945984279952,0.9130277767049041,2.0183902238169713,non significant
P35434,24.859896172567314,25.310918542978357,24.93876594344482,0.3721525995335355,0.11666675223797138,0.7591945984279952,0.9330528918282569,3.4006553553544623,non significant
P56932,26.076188049058285,26.431025694644465,25.97803047168829,0.4529952229561758,0.079647904070549,0.7591945984279952,1.0988256481437224,2.6988321144001484,non significant
P54313,25.349440574218363,25.569349117709276,25.081885023850745,0.48746409385853084,0.08371691577052674,0.7591945984279952,1.077186779957271,2.526760227294923,non significant
O88600,27.74479095760064,27.907646201536053,27.678900549793244,0.22874565174280903,0.09530270781099197,0.7591945984279952,1.0208947596904754,,non significant
Q00981,28.654676194775632,28.940621095419512,28.61353617778181,0.327084917637702,0.11955951410326242,0.7591945984279952,0.922415858626908,4.286652056374956,non significant
P04897,29.0641407646711,28.889066474029974,29.085854452999882,-0.1967879789699083,0.10816472296009337,0.7591945984279952,0.9659143577307974,,non significant
P04218,28.162730650164914,28.073582210282996,28.560127809047145,-0.48654559876414893,0.040764450516143885,0.7591945984279952,1.389718407367056,2.5307871133540907,non significant
P04256,26.217947028628615,25.76533560501289,26.156808019998383,-0.39147241498549334,0.10408837289638495,0.7591945984279952,0.9825977802777439,3.1727206772016237,non significant
P20717,28.461194837008044,28.317042371856264,28.564749693386787,-0.24770732153052322,0.11890509314019708,0.7591945984279952,0.9247995425612067,,non significant
P49621,29.91070943622575,29.553226174385728,29.956960928762072,-0.40373475437634454,0.05686629779885122,0.7591945984279952,1.2451450449651167,3.0532377405456295,non significant
P29418,29.503799510930968,29.26030897463852,29.493111358200505,-0.23280238356198524,0.08463041677555821,0.7591945984279952,1.072473520369454,,non significant
Q6QLM7,28.624307530180086,28.91863347715241,28.64134441734397,0.2772890598084423,0.0844068296660749,0.7591945984279952,1.0736224115936828,,non significant
P41565,27.707747611948783,27.391208482120593,27.64865403042471,-0.2574455483041156,0.12178138282578953,0.7591945984279952,0.9144190988461195,,non significant
P35467,23.706033491735386,24.061578349045273,23.58552556148857,0.47605278755670355,0.09574532934199284,0.7591945984279952,1.0188824026384453,2.578765973759973,non significant
Q63560,29.903284967921106,30.192304236350804,29.56477946856396,0.627524767786845,0.06357458178471197,0.7591945984279952,1.1967164880801222,2.1192366424432487,non significant
P52303,29.30551627383703,29.096724585361443,29.64955223912935,-0.5528276537679062,0.0995673228403871,0.7591945984279952,1.0018831699961475,2.2954472955049425,non significant
P18163,27.63226437767077,27.702583162682014,27.385372957555763,0.3172102051262513,0.11769799200964344,0.7591945984279952,0.9292309463882596,4.617739354530918,non significant
Q6J4I0,25.179610108225187,25.404984425788246,24.96555577953617,0.43942864625207534,0.04108212519886238,0.7591945984279952,1.3863470982231085,2.7808848624784788,non significant
Q6P7Q4,26.446133429928764,26.49740199517603,26.175739668195376,0.321662326980654,0.08701403442358499,0.7591945984279952,1.0604106947243868,4.457892888404861,non significant
P49803,28.668784434884213,28.853443368445966,28.561247581447816,0.29219578699814974,0.11562465819552502,0.7591945984279952,0.9369495380930561,6.207827440284365,non significant
Q08163,26.881195551556445,26.978757352184147,26.806910521465536,0.17184683071861073,0.10280825582126801,0.7591945984279952,0.9879720087487708,,non significant
P83868,26.011970399134658,26.39814078525264,26.123653557392775,0.2744872278598649,0.09567812263211614,0.7591945984279952,1.0191873548702075,,non significant
P97536,29.32441104885539,29.585816196387714,29.0639012210174,0.521914975370315,0.1095472608881708,0.7591945984279952,0.9603984770354961,2.392819743052925,non significant
O35952,26.208705527957147,26.33605251227101,25.82072283752608,0.5153296747449296,0.08609185984619298,0.7591945984279952,1.0650379099982168,2.4160937340838475,non significant
Q63965,26.823740776613587,26.297272770349092,27.326916473195396,-1.029643702846304,0.07130256007465237,0.7591945984279952,1.1468948767914047,1.719455850028406,non significant
Q66HR2,26.373784330132263,25.999297031509418,26.306803807588626,-0.30750677607920807,0.11425064156465839,0.7591945984279952,0.9421413525079273,5.05026660301019,non significant
P15865,27.844120130351584,27.99880080547041,27.724801110655918,0.27399969481449205,0.048650835337848884,0.7591945984279952,1.3129096984685218,,non significant
Q05140,28.94089475170955,29.087549381187568,28.762506472148885,0.3250429090386824,0.09331956558268538,0.7591945984279952,1.0300272915829756,4.34845788259814,non significant
P08010,26.40627078934413,26.578495458222275,25.923124478195728,0.6553709800265466,0.07752441365282482,0.7591945984279952,1.1105615098156363,2.0685361549678873,non significant
Q6IMY8,27.830604405818935,28.00478600871121,27.673575023327118,0.331210985384093,0.09392234619942061,0.7591945984279952,1.0272310671959601,4.170412520410702,non significant
P27139,26.64908755141206,27.04150079532091,26.423845150531946,0.6176556447889645,0.08631695311901083,0.7591945984279952,1.0639038981091444,2.1388503310932054,non significant
P12368,26.311787267241318,26.41865497919389,26.062288799332478,0.3563661798614106,0.07904757608692288,0.7591945984279952,1.1021114427237229,3.6371229133893768,non significant
P62749,25.3937513275154,25.80648330757883,25.287483267965992,0.5190000396128376,0.12043436647335427,0.7591945984279952,0.9192495675627755,2.403000056954093,non significant
B0BNM9,27.02582615404584,27.45029411447088,27.00523694447973,0.4450571699911485,0.039462619093552025,0.7591945984279952,1.4038140944479827,2.7456752932993784,non significant
P62260,28.914844587130045,29.15642727299281,28.80917482241502,0.3472524505777912,0.05978697717382386,0.7591945984279952,1.2233934039291552,3.8026943382867797,non significant
P17659,29.78830737742663,29.39972183847493,29.84696698719982,-0.44724514872488896,0.04819501603199785,0.7591945984279952,1.3169978709253862,2.7324464858185245,non significant
Q9QX69,26.362913651518383,26.5316079835724,26.0425953433508,0.48901264022159907,0.06828031231437996,0.7591945984279952,1.1657045010883287,2.520031109303598,non significant
P11951,27.483078421670108,27.229956077451472,27.860595156785376,-0.6306390793339034,0.048203859232029946,0.7591945984279952,1.3169181904731702,2.1132364220550963,non significant
P48675,27.071502464135733,27.140095274052133,26.855610221128014,0.2844850529241185,0.050821639294078944,0.7591945984279952,1.2939513305314083,7.471897896830094,non significant
P50399,28.390166848086846,28.53850649267477,28.31502325267707,0.2234832399977016,0.08329348889209244,0.7591945984279952,1.0793889463573847,,non significant
P04797,29.553528918944856,29.666510897626143,29.322301277539168,0.34420962008697487,0.08629153606415617,0.7591945984279952,1.0640318001237166,3.8640278566736486,non significant
Q7M767,26.95112141065692,26.48023390917439,26.96495261791453,-0.48471870874013945,0.09100824096671285,0.7591945984279952,1.040919279719333,2.538876703769826,non significant
Q920H8,26.967395995210953,27.110358368734776,26.867969803605373,0.24238856512940288,0.10064531777255194,0.7591945984279952,0.9972064245790373,,non significant
P13233,31.626878978291074,32.05078705266436,31.429193268858153,0.6215937838062082,0.10749951852597002,0.7591945984279952,0.9685934808830984,2.1309121378066367,non significant
Q6DGG0,26.30242233906208,26.488112688280975,26.22788731503918,0.26022537324179495,0.042335599533330825,0.7591945984279952,1.3732942856106767,,non significant
Q00715,28.563053790486393,28.877012786639582,28.442926684410708,0.4340861022288749,0.08377419369008238,0.7591945984279952,1.0768897434704063,2.8159733913966094,non significant
P46101,26.711402969589635,26.886279715814272,26.580807238044457,0.3054724777698148,0.11221431580876824,0.7591945984279952,0.9499517341658756,5.16087809437493,non significant
O89046,27.936094293632507,27.674497336009257,27.994804926831364,-0.32030759082210736,0.11517586102547922,0.7591945984279952,0.9386385323879229,4.50449921823714,non significant
Q6P7B0,26.950761770236735,27.262205513909368,26.912088155079307,0.3501173588300617,0.09497432567658978,0.7591945984279952,1.0223937812791721,3.74788241967142,non significant
P15800,27.976071704997707,27.56263150891503,28.096372351264545,-0.5337408423495162,0.09729720169405408,0.7591945984279952,1.0118996500328497,2.3533882749439274,non significant
P0DJJ3,26.960620712842765,26.84163621191854,27.11425531351044,-0.27261910159189995,0.09068368679119118,0.7591945984279952,1.0424708317245897,,non significant
P05508,25.28621181303704,25.035159084662123,25.347440116487558,-0.3122810318254352,0.07289521054714923,0.7591945984279952,1.1373010053072024,4.820456927015611,non significant
P08932,23.36834112825749,24.221026126057044,23.462958165654083,0.7580679604029612,0.04801085235086833,0.7591945984279952,1.318660583803947,1.925708090806537,non significant
P63322,24.866390822848633,25.11686965096109,24.679072577690008,0.4377970732710814,0.06288441844495153,0.7591945984279952,1.2014569510837017,2.791422531952457,non significant
P06866,26.591886763763434,26.45884258576235,26.685053945169656,-0.22621135940730497,0.04087931170875763,0.7591945984279952,1.3884964250946006,,non significant
Q9Z1B2,27.2546619759918,27.443672906621675,27.18220255082923,0.2614703557924436,0.12493010148567588,0.7591945984279952,0.9033329072298438,,non significant
B2RYG6,26.42775265902515,26.254807934905184,26.494545353211493,-0.23973741830630857,0.11657793940817494,0.7591945984279952,0.9333836253896055,,non significant
P19234,28.872036762660944,28.461685233796455,28.853598300473113,-0.3919130666766577,0.05017932359014896,0.7591945984279952,1.2994751972072538,3.1681303592276837,non significant
P20760,27.253853034871778,27.35661185192855,27.051693691655718,0.3049181602728339,0.06365438148295152,0.7591945984279952,1.1961716974560774,5.192564213192115,non significant
Q6IFW6,27.5677359397882,28.028397105214285,27.40931903250555,0.619078072708735,0.04483930235271109,0.7591945984279952,1.3483411531405105,2.1359656604389383,non significant
B0BN85,28.426403387523738,27.90124740740855,28.422415802508283,-0.5211683950997319,0.12595571277474488,0.7591945984279952,0.899782130108836,2.395409076164715,non significant
Q64537,26.690535138869784,26.04303238249221,26.649752154068334,-0.6067197715761239,0.08563186472486806,0.7591945984279952,1.0673645986513132,2.161711854016204,non significant
O35331,27.463217172163304,27.581609458039917,27.303084285253917,0.27852517278600075,0.11953646913811389,0.7591945984279952,0.9224995764802569,10.996025886969036,non significant
E9PT87,28.062261279269553,28.235731342539623,27.804138440650515,0.4315929018891076,0.0913530262974114,0.7591945984279952,1.039277060982529,2.832939891714264,non significant
P05712,27.29094560161436,27.464201115856337,27.19159139504099,0.2726097208153462,0.12351397757341412,0.7591945984279952,0.9082838922868179,,non significant
Q68FR9,25.81373997020007,26.178672498562765,25.399786405912877,0.7788860926498877,0.08593876626811879,0.7591945984279952,1.065810885313439,1.9029870282428865,non significant
Q5PPG6,23.787532806394086,23.415159006828706,24.039974767831662,-0.6248157610029565,0.05490995619724065,0.7591945984279952,1.2603489027357928,2.1245284884717,non significant
P01048,26.40865307926259,27.00348324062439,26.356126659813185,0.6473565808112056,0.05467325630175988,0.7591945984279952,1.2622250590557507,2.082473320169228,non significant
Q03555,29.721755105931276,29.996826782773326,29.53722089445226,0.4596058883210645,0.12060645191464857,0.7591945984279952,0.9186294587300293,2.6621224820735994,non significant
Q6PTT0,25.03159454642774,25.339522230209752,24.61354015964871,0.7259820705610416,0.03561473412440881,0.7591945984279952,1.4483702934570823,1.9642830196068712,non significant
P61107,28.57385394860196,29.522772131834596,28.347106549218804,1.1756655826157925,0.05321188581614826,0.7591945984279952,1.2739913495128958,1.6562967798987558,non significant
P55260,27.196874592463885,27.17555041253118,27.38041973618302,-0.2048693236518382,0.06746226546466097,0.7591945984279952,1.170939078766724,,non significant
P84245,22.206109750384673,23.524828555493656,21.56729684186614,1.9575317136275174,0.08599419989158015,0.7591945984279952,1.0655308399195498,1.4973740634060908,non significant
Q5PPN5,26.007361936598212,26.437019606899455,25.91307792881582,0.5239416780836343,0.08029049807948391,0.7591945984279952,1.0953358479444772,2.3858523676041656,non significant
P54708,28.726974598067894,28.495694514283823,28.772849682903082,-0.2771551686192595,0.06912821296062063,0.7591945984279952,1.1603446699564621,,non significant
P04631,26.46334093481139,27.122226970398476,26.108230010384855,1.0139969600136212,0.1190458015327459,0.7591945984279952,0.9242859165406095,1.727577776772738,non significant
P04177,27.519007085263258,27.18950310524438,27.557314293440914,-0.3678111881965336,0.10340040181736547,0.7591945984279952,0.9854777735561432,3.4603613765570986,non significant
Q9EPB1,24.733686940747848,24.12562234870275,25.146955317086736,-1.0213329683839873,0.08223140444719236,0.7591945984279952,1.0849622922720679,1.7237309867916102,non significant
P00159,25.84536874729483,26.08475498619434,25.60103139853548,0.4837235876588615,0.08218516016381787,0.7591945984279952,1.0852065941484175,2.5433286416501892,non significant
Q62625,23.33661230400933,23.763106319859418,22.939453017829504,0.8236533020299142,0.12312966682857718,0.7591945984279952,0.9096372956659918,1.8593077572746628,non significant
P62804,29.19092862794294,29.60748089098534,29.04474377169642,0.5627371192889186,0.07875980718335703,0.7591945984279952,1.103695355755181,2.26781939467204,non significant
P54690,26.477022483147273,27.01434636669786,26.407304538506818,0.6070418281910435,0.053660058624830045,0.7591945984279952,1.2703488571872574,2.161020779131035,non significant
Q68FX0,28.77992122018945,28.450588923870896,28.754402170046507,-0.30381324617561134,0.11549146204502599,0.7591945984279952,0.9374501207397072,5.2578823971612305,non significant
Q9JHU0,27.820982010917998,28.09048182327059,27.57960972864214,0.51087209462845,0.07400532109841321,0.7591945984279952,1.1307370526933884,2.432423318494146,non significant
P11598,28.937585067587168,29.03735481531304,28.77162779410686,0.26572702120618175,0.11593042371615775,0.7591945984279952,0.9358025768218672,,non significant
P09527,28.04252131096035,26.801683011758787,28.76910955612097,-1.9674265443621834,0.07049255262867363,0.7591945984279952,1.1518567627691196,1.4962680138836324,non significant
P31044,29.304453255934792,29.651049774472494,29.121855492643235,0.529194281829259,0.06598483485758323,0.7591945984279952,1.1805558658891817,2.368204461887956,non significant
P10536,24.33376160577649,24.029349345791378,24.349503239858638,-0.3201538940672606,0.11048828640194455,0.7591945984279952,0.9566837619847577,4.5098938473355075,non significant
Q66HF1,28.89649296724118,28.800375533919077,29.053776681893357,-0.25340114797428015,0.12107257649628782,0.7591945984279952,0.916954215445355,,non significant
P68255,28.906739760083443,29.02000051825833,28.776381427441525,0.24361909081680366,0.07720739442048499,0.7591945984279952,1.1123411037804913,,non significant
Q6IFW2,28.30693073555435,27.992681007328926,28.310888925532662,-0.3182079182037363,0.0811525893266456,0.7591945984279952,1.090697618630926,4.580190048592529,non significant
P62243,26.372799277869127,26.508347117843183,26.264809502332543,0.24353761551063968,0.07591347040441762,0.7591945984279952,1.1196811542330867,,non significant
P18666,25.558769911516276,25.32719303436869,25.77995885986017,-0.45276582549147903,0.11541691422406493,0.7591945984279952,0.9377305411292076,2.700142266782813,non significant
P07323,30.88571379029136,31.075446072109955,30.78548891790634,0.28995715420361634,0.07153237939817979,0.7591945984279952,1.145497328676902,6.484412130820107,non significant
P63018,30.638225987170777,30.8116643393638,30.520836644491435,0.29082769487236604,0.07427429495569736,0.7591945984279952,1.129161462019127,6.371038226623319,non significant
P07335,31.19416840146095,31.355230000437842,31.044739320019076,0.3104906804187664,0.07409722184381999,0.7591945984279952,1.1301980748886498,4.902252068450558,non significant
P04764,29.582457664852704,29.935253223014048,29.43502565007354,0.5002275729405063,0.03959730525984229,0.7591945984279952,1.4023343683826113,2.473439183093346,non significant
P50398,29.084881536018905,29.254280914054092,28.968873077183265,0.28540783687082794,0.06955402624405771,0.7591945984279952,1.1576777251260462,7.257755160685417,non significant
P16617,29.63674100584667,29.73421563230222,29.496796182373853,0.2374194499283675,0.12754462093407545,0.7599678399798827,0.8943378526003255,,non significant
Q6PST4,27.779050003015595,27.43856643512161,27.848296960328224,-0.40973052520661213,0.12913681765147744,0.7599678399798827,0.888949920217868,3.0004296613717063,non significant
P28570,23.246502427257738,23.95358262109421,23.502451421149985,0.4511311999442249,0.12680015649650542,0.7599678399798827,0.8968802104485543,2.7095511157600005,non significant
P23505,26.834829408080957,27.08681526118109,26.25310168002692,0.8337135811541714,0.12949525071349935,0.7599678399798827,0.8877461592023653,1.8503480555656806,non significant
Q9Z2A6,28.801865799329164,28.94400685847994,28.715816520375615,0.22819033810432643,0.12954784510140208,0.7599678399798827,0.8875698066716233,,non significant
O55096,29.14736922442974,28.92827859772865,29.189684609024965,-0.2614060112963159,0.1304689672493181,0.7613003035771382,0.8844927753378304,,non significant
P47863,23.73563091832443,23.902442979454168,23.513961953116866,0.38848102633730264,0.13220322010279104,0.7632996444882199,0.8787579665157211,3.2045239076258647,non significant
P63245,30.145929868977007,29.863175247933054,30.24216730929848,-0.37899206136542674,0.13185758766991665,0.7632996444882199,0.8798948739224173,3.313464731602856,non significant
Q4V8B0,28.818663916232083,29.032210821335468,28.46715306962959,0.5650577517058792,0.1338236277564818,0.764616418637548,0.8734672012293676,2.2615703580718867,non significant
P62859,25.42369820980063,25.42390705709019,25.081188916951643,0.3427181401385475,0.1338252984306374,0.764616418637548,0.8734617794660362,3.895354442394315,non significant
Q9JKS6,31.474391702761135,31.3246026093201,31.523777438079396,-0.19917482875929693,0.13557840522825457,0.766646961522656,0.8678094788838883,,non significant
Q9QXQ0,27.78456373076073,27.68638721099075,27.881506100290025,-0.1951188892992768,0.1351282476836424,0.766646961522656,0.8692538550431825,,non significant
Q6VBQ5,24.81819289095551,25.180522634431483,24.49638906584209,0.6841335685893917,0.139787690802867,0.7705884261846486,0.8545310693038655,2.0223594368855062,non significant
Q07647,27.07499548459507,27.08712372326924,26.836009116513917,0.2511146067553227,0.13876926657391328,0.7705884261846486,0.8577067070460012,,non significant
Q99MC0,26.75938130716357,26.89821651744671,26.572668374335986,0.3255481431107228,0.13852853117955083,0.7705884261846486,0.8584607705869539,4.33288119901398,non significant
P62839,25.63432154258288,25.915031059411064,25.58669446192501,0.3283365974860537,0.13947043956690716,0.7705884261846486,0.8555178303356431,4.250221721549205,non significant
Q5U318,26.804765497265702,27.070965116424702,26.53849063746847,0.5324744789562317,0.13859964443443762,0.7705884261846486,0.858237883868222,2.3574733563466537,non significant
Q9QXU9,26.525983994151733,27.01833030827027,26.446083652807378,0.5722466554628909,0.1463316232148258,0.7745384771020242,0.8346618098718759,2.2427156555095347,non significant
P52296,25.99586193669945,26.121430402359564,25.849560572450788,0.27186982990877695,0.14759769838162395,0.7745384771020242,0.8309204147890868,,non significant
P62898,26.899307881563175,27.242910504963543,26.750443665132007,0.49246683983153616,0.1496829144445115,0.7745384771020242,0.8248277693693057,2.5052869080180993,non significant
Q05982,25.946649731259303,26.18034189477754,25.7992586014482,0.38108329332933977,0.14883977112352464,0.7745384771020242,0.8272810064808361,3.2883286405519447,non significant
P07895,26.806706440074812,27.188147595092676,26.753197849363005,0.4349497457296714,0.1459029007120554,0.7745384771020242,0.83593607376305,2.8101858775308357,non significant
P48500,29.477408256275208,29.693765697311793,29.287465328288288,0.40630036902350497,0.14293576216814907,0.7745384771020242,0.844859098226676,3.030227530743313,non significant
Q9Z0J8,26.55127977246507,26.17754489802732,26.470210759847095,-0.29266586181977416,0.14846758297276358,0.7745384771020242,0.8283683616526246,6.155446160852865,non significant
Q63692,28.28399365363371,28.08213364549098,28.31290852935406,-0.23077488386308076,0.1450881509468885,0.7745384771020242,0.8383680540578338,,non significant
P21807,27.39243577853209,27.468904388519388,27.18106377927607,0.2878406092433181,0.14895293534575801,0.7745384771020242,0.826950933926587,6.799148380804653,non significant
Q1WIM1,26.156701031893746,26.105007724188706,26.4722385834924,-0.36723085930369237,0.14942818813950565,0.7745384771020242,0.8255674694636688,3.468622425539965,non significant
Q6JE36,25.9550333467081,25.885365142465716,26.31326825012051,-0.4279031076547959,0.14210252636698115,0.7745384771020242,0.8473982009079564,2.858779366477925,non significant
P07936,27.870428453869692,27.96756426576928,27.746771740260574,0.2207925255087062,0.14865941844336858,0.7745384771020242,0.8278075704926413,,non significant
P03994,26.541384720824126,26.143421177011433,26.6876863259213,-0.5442651489098687,0.14425301675705107,0.7745384771020242,0.8408750956956919,2.320627899879507,non significant
D3ZFB6,24.7435137979063,24.909882134566576,24.61869751818024,0.2911846163863352,0.15308618182255865,0.7847455208380694,0.8150640087076761,6.3268022696781525,non significant
P47942,30.859903139092623,31.108962562898302,30.742775978320154,0.36618658457814846,0.1528294059215493,0.7847455208380694,0.8157930750746807,3.4836618973985294,non significant
Q8R431,23.336873500477274,22.711258501267434,23.619483685766454,-0.9082251844990203,0.16404320027278085,0.7847933956282322,0.7850417667726777,1.7919705840615487,non significant
P11950,26.405652986674138,26.260907142207795,26.49849844792097,-0.237591305713174,0.1660793688844941,0.7847933956282322,0.7796843141838907,,non significant
Q3SWU3,27.36969472476322,27.399723682635422,27.077770070464013,0.3219536121714093,0.1817300494677377,0.7847933956282322,0.7405732551960186,4.448087258403443,non significant
Q8VGC3,30.217782703903865,29.996063051358522,30.17285293778775,-0.17678988642922633,0.17457434326533627,0.7847933956282322,0.7580195830648465,,non significant
P27881,29.686951255032103,29.470991627370367,29.62970900356031,-0.1587173761899443,0.18404259964902814,0.7847933956282322,0.7350816408427231,,non significant
P12369,27.569456911495614,27.77998361074613,27.42020843723355,0.3597751735125776,0.16267667798580543,0.7847933956282322,0.7886747048878361,3.581232604116562,non significant
P48004,26.224700698039737,25.90935727257194,26.18956715109552,-0.28020987852358203,0.1787043759791237,0.7847933956282322,0.7478648126856395,9.149171700936986,non significant
P02688,31.12387323189445,31.725003828513632,30.90452326936178,0.8204805591518536,0.16564629608036366,0.7847933956282322,0.7808182706775463,1.8621941697807276,non significant
O35244,27.350271351179067,27.625708462043026,27.268103514056197,0.35760494798682885,0.17371092068434,0.7847933956282322,0.760172877903726,3.616467376342581,non significant
Q6IE52,29.377280499792434,29.458932627559676,29.21075886275804,0.2481737648016349,0.17366066062023755,0.7847933956282322,0.7602985512162643,,non significant
Q3B8Q0,26.362347473434344,26.20147056245682,26.501477095314545,-0.3000065328577257,0.1784326223040583,0.7847933956282322,0.7485257419361143,5.508367551680545,non significant
Q4QQS8,28.37749594715827,28.17288801774815,28.36161446930792,-0.18872645155976997,0.18225993878273453,0.7847933956282322,0.7393087799328463,,non significant
Q6IG12,28.726276937159774,28.699395534854844,28.451383522122768,0.24801201273207596,0.18358800635798367,0.7847933956282322,0.7361556942822935,,non significant
Q9Z270,27.357062521025966,26.720438403890245,27.382508632816137,-0.6620702289258915,0.16491457408561003,0.7847933956282322,0.782740962516347,2.0572613946232243,non significant
F1LZW6,28.477833207686622,28.558553818413518,28.425906329686068,0.13264748872745002,0.18266936881253198,0.7847933956282322,0.7383342718647157,,non significant
Q9EQS0,29.13012421194309,29.212003092422922,28.976971744920462,0.2350313475024599,0.1623805502993702,0.7847933956282322,0.7894659911263485,,non significant
P15205,32.59081961174505,32.02982969483936,32.77605269317293,-0.7462229983335718,0.16843879348788104,0.7847933956282322,0.7735578780534362,1.9394159816260164,non significant
P14046,25.050050389396457,24.58741046972935,25.03611045076791,-0.4486999810385619,0.1815432710902831,0.7847933956282322,0.7410198435977797,2.723786578616978,non significant
P63086,28.58627711847586,28.001574018661742,28.70504730620053,-0.7034732875387881,0.15562617688170371,0.7847933956282322,0.8079173513108893,1.9943080273493219,non significant
P13234,26.592865523577768,26.64352152654997,26.485021576108565,0.1584999504414064,0.18480192184088431,0.7847933956282322,0.7332935166627129,,non significant
Q75Q41,26.45891607726769,26.443082084155364,26.12328936075915,0.31979272339621545,0.1652924232575338,0.7847933956282322,0.7817470533424015,4.522659082978265,non significant
P21913,29.138608544607333,29.136462516555667,28.900346142574463,0.23611637398120422,0.18541544194526538,0.7847933956282322,0.7318540993590057,,non significant
Q5XI72,28.57277370316232,28.87359041258185,28.482481151082094,0.3911092614997571,0.17972139733791534,0.7847933956282322,0.7454002134164993,3.176521627508306,non significant
D4A055,27.32576352120968,27.174703463978123,27.499902534392465,-0.3251990704143424,0.1701228420351884,0.7847933956282322,0.7692373706682787,4.343622807140671,non significant
P61227,25.471279347574686,25.266268937195676,25.681029273195985,-0.4147603360003096,0.16377333107054473,0.7847933956282322,0.7857568175442972,2.9586162688811317,non significant
P17074,27.73750041134901,27.554480627869754,27.864451060897732,-0.3099704330279778,0.166998579261192,0.7847933956282322,0.777287223592831,4.92695632965901,non significant
Q01728,26.866064098447218,26.758294232474395,27.00822347892563,-0.24992924645123438,0.184259325715214,0.7847933956282322,0.7345705224422422,,non significant
Q8K3E7,22.88670712365306,23.39579211867338,22.785529925022328,0.610262193651053,0.18566011677514588,0.7847933956282322,0.7312813807232452,2.154171002173566,non significant
P80254,25.989888472928314,25.763245808940553,26.206809208243612,-0.4435633993030592,0.18170492200537167,0.7847933956282322,0.7406333084056641,2.754851435203891,non significant
Q9QYF3,30.627969448651605,30.71566911352609,30.484190461139722,0.2314786523863681,0.18147594972422884,0.7847933956282322,0.7411809221107087,,non significant
P13596,28.817508814960853,29.001093452273977,28.776266084515544,0.22482736775843293,0.1839015874429504,0.7847933956282322,0.7354145219052713,,non significant
