Protein.Ids	Description	AC1R1.raw	AC1R2.raw	AC1R3.raw	AC2R1.raw	AC2R2.raw	AC2R3.raw	AHFD1R1.raw	AHFD1R2.raw	AHFD1R3.raw	AHFD2R1.raw	AHFD2R2.raw	AHFD2R3.raw	AHFD3IPR1.raw	AHFD3IPR2.raw	AHFD3IPR3.raw	AHFD4IPR1.raw	AHFD4IPR2.raw	AHFD4IPR3.raw	AHFD5PioR1.raw	AHFD5PioR2.raw	AHFD5PioR3.raw	AHFD6PioR1.raw	AHFD6PioR2.raw	AHFD6PioR3.raw	AHFD7CrR1.raw	AHFD7CrR2.raw	AHFD7CrR3.raw	AHFD8CrR1.raw	AHFD8CrR2.raw	AHFD8CrR3.raw
P09811	Glycogen phosphorylase, liver form OS=Rattus norvegicus OX=10116 GN=Pygl PE=1 SV=5	510323999.0	236206498.707031	422749635.9375	334796983.03125	247962460.25	284248942.75	142484149.484375	212044154.25	239378197.25	206642326.6875	211641264.625	296630386.25	191619794.6875	219324253.0	300018577.1875	236548108.8125	244366071.875	256238227.125	203342608.289063	155619170.421875	228924566.449219	201853539.0625	140299281.5625	214742095.5	196741096.5	272946928.25	337623896.140625	196832875.875	274551941.734375	254805002.6875
Q6AXX6	Peroxiredoxin-like 2A OS=Rattus norvegicus OX=10116 GN=Prxl2a PE=1 SV=1	96277130.625	74058863.703125	44233504.75	88121567.75	71091837.0	137743892.125	103384277.59375	104061491.4375	104260143.75	94167392.5	109265098.125	99023026.875	87584683.25	119305331.25	87004548.25	101253738.25	105238766.0	73556751.25	80855090.25	48172005.6875	108840375.875	85672747.75	70806648.8125	97633960.0	93404262.0	158077897.0	153389633.875	114622982.625	114992539.25	97711959.75
P68182	cAMP-dependent protein kinase catalytic subunit beta OS=Rattus norvegicus OX=10116 GN=Prkacb PE=1 SV=2	181104063.09375	138226427.53125	175875528.796875	157670952.71875	163786035.835938	152039208.5	236495013.875	176281611.78125	249576587.34375	203718389.8125	248811255.8125	217088130.28125	197089107.375	214365285.25	213900771.125	256900222.21875	247888576.9375	207127980.96875	164915923.0	168854941.5	249671162.375	273073053.0	213475694.125	236535551.0	247057140.03125	263043390.375	261976568.0	277018125.5	223287014.0	244637761.34375
Q6AYK6	Calcyclin-binding protein OS=Rattus norvegicus OX=10116 GN=Cacybp PE=1 SV=1	232888862.507813	210480984.8125	215275430.4375	242816273.875	262524080.75	191695513.25	307805013.5	240428102.4375	306153926.625	258078146.0	392769675.75	275950886.0	307078411.0	295042842.5	286799909.5	347008570.0	403271647.25	320221388.25	217429342.625	349943757.5	345038233.375	334223546.25	287105410.0	335959748.625	325691722.875	360754567.25	314281151.0625	271443492.25	309655751.0	325128973.5
P51635	Aldo-keto reductase family 1 member A1 OS=Rattus norvegicus OX=10116 GN=Akr1a1 PE=1 SV=2	59569408.625	61726266.625	32176900.0	44716239.125	47998182.875	130668055.25	74444639.5	110080310.5625	68623494.0	67892675.75	85451157.25	90895321.875	48374560.0	69185352.0	118429953.5	70742990.25	82701460.75	87605431.75	59529647.75	46901149.25	82936672.5	65856977.25	43850514.8125	84749071.0	66236859.0	56917697.0	132660617.0	61499366.25	64130011.625	69194052.5
Q8VI04	Isoaspartyl peptidase/L-asparaginase OS=Rattus norvegicus OX=10116 GN=Asrgl1 PE=1 SV=1	167438934.8125	131734805.0625	194785361.0625	142011031.0	185844105.875	97668005.25	207515292.5	135738252.0	209007292.375	135694637.5	212257988.75	175469548.375	185132631.25	219959887.0	189550376.625	218966716.0	295838581.5	208537561.25	170748059.875	209264630.25	244392877.125	234181316.125	179506045.75	183177338.375	214621488.25	275996685.0	206963766.75	228388971.25	221902785.5	233740268.25
P35434	ATP synthase subunit delta, mitochondrial OS=Rattus norvegicus OX=10116 GN=Atp5f1d PE=1 SV=2	13793099.0	13113511.0	9837877.5	16562360.0	20116439.0	17464529.0	55499619.0	26559391.0	29900397.0	40403014.0	26329319.0	23597237.5	28429522.0	43719725.0	35318412.0	41908954.0	35810140.0	30580697.5	39169053.0	48894549.0	41515285.0	45600171.0	33631335.0	42653245.0	47079770.0	35601104.0	27089215.5	45638705.0	27143326.0	47626412.0
P97874	Cyclin-G-associated kinase OS=Rattus norvegicus OX=10116 GN=Gak PE=1 SV=1	1209315391.71875	924170584.0	964514128.75	795362401.625	629796293.9375	838240884.65625	923378897.875	862544421.40625	810654444.5625	545070321.625	1267974303.875	845138369.0625	759432667.25	816241044.625	579207211.25	867865351.375	1131610741.5625	901099086.875	525859309.9375	731694871.125	819965780.875	783743054.25	800116033.03125	988389961.125	777482297.25	878115711.15625	1106249767.5	1083931190.3125	966456208.4375	920688580.0
Q4KMA2	UV excision repair protein RAD23 homolog B OS=Rattus norvegicus OX=10116 GN=Rad23b PE=1 SV=1	95675945.125	76364203.25	63290414.75	103096742.0	75328092.5	116048300.25	172352358.75	156543615.5	142513623.0	143997216.0	371063081.625	147806604.0	152127330.25	121187856.75	180239788.25	161170721.25	237776464.0	155273405.0	132251582.0	173933333.6875	183268083.0	175877727.0	187499102.75	198807336.875	226194146.5	110873603.125	170964187.375	240454441.0	137211699.75	175382393.0
D3ZAA9	MAGUK p55 subfamily member 2 OS=Rattus norvegicus OX=10116 GN=Mpp2 PE=1 SV=2	198793091.3125	181852191.375	211605848.625	203841026.625	205627599.75	227066532.0625	209442671.75	221421243.875	273575207.25	235356449.5	262077860.5	217032670.75	232359781.0	271700177.0	244246266.5	254059738.25	316827250.5	268498289.25	219863896.84375	173837955.9375	242509575.6875	297827449.0	217530057.875	207691714.375	251330632.75	299732581.875	275634063.375	266074480.75	230820466.5	270167707.5
Q63416	Inter-alpha-trypsin inhibitor heavy chain H3 OS=Rattus norvegicus OX=10116 GN=Itih3 PE=2 SV=1	1304561684.25	1386094224.8125	1278431076.0	1071710329.5	586296313.375	614836577.0	720738156.0625	823287269.9375	560433800.375	699081055.0	739981942.125	952319403.625	646911511.875	669793520.5	1273860730.75	833355435.25	788234297.6875	946841097.0625	930605819.875	502665246.5	1045369844.0	774723692.375	631144653.0	1268659016.25	532045421.125	992925904.625	1246882971.5	858313532.25	1332543781.375	852615867.25
P21670	Proteasome subunit alpha type-4 OS=Rattus norvegicus OX=10116 GN=Psma4 PE=1 SV=1	83470729.0	94198958.375	84756304.375	93086885.0	141197719.5	111753397.0	159022652.5	110720811.375	151101996.5	124075223.25	113051682.75	94691812.25	142198355.25	162609386.0	133572557.0	151967180.0	96772583.0	138759124.0	144677846.0	121339616.5	144327805.25	128682835.5	107879406.25	120185854.25	114220631.5	156649752.5	103945684.25	140719641.25	125450484.125	138749800.0
P14669	Annexin A3 OS=Rattus norvegicus OX=10116 GN=Anxa3 PE=1 SV=4	24281604.875	24953029.625	18428017.6875	36903893.375	40218524.25	19910974.546875	39514410.0	33988364.625	37580080.5	37425306.375	32352974.25	31496834.625	42266811.625	69087058.75	31371459.375	50027129.25	51060172.5	54240637.25	32561170.0	46944919.5	45640055.5	75802695.75	32620378.875	22404914.625	52611919.9375	65894918.5	32283577.5	50870028.875	32266056.5	52961060.75
Q05683	Glutamate decarboxylase 2 OS=Rattus norvegicus OX=10116 GN=Gad2 PE=1 SV=1	694189651.3125	407112173.625	599837003.0625	341612293.03125	179559781.4375	334858102.9375	182111785.28125	310352856.8125	200174800.75	195951682.875	376097448.65625	378524838.4375	196006021.5	215237652.375	292530170.9375	230819636.625	305624621.75	290061924.9375	243060225.75	191584161.40625	232046459.5	175697737.59375	183742076.6875	328188719.875	189843247.875	213206844.25	463478263.6875	240967258.757813	365526958.0	255991652.5
P11762	Galectin-1 OS=Rattus norvegicus OX=10116 GN=Lgals1 PE=1 SV=2	3436503.25	11335020.0625	11622820.5	30060470.5	27438777.125	14660121.5	48968957.0	8576719.625	35699693.125	28101305.75	23914864.25	18407956.75	25176699.375	66136332.0	20279087.5	36645724.25	9952995.5	26717031.5	46307960.0	39162875.0	50339887.125	41146497.5	22939621.0	37444705.1875	42767796.5	52041594.25	10896980.0	32162213.25	19442817.0	40411239.0
P09495	Tropomyosin alpha-4 chain OS=Rattus norvegicus OX=10116 GN=Tpm4 PE=1 SV=3	582630195.078125	261389744.845703	416313917.779297	273718286.171875	152609202.25	262388012.75	138018915.21875	179589599.6875	189254827.375	153147006.25	251708795.125	271352127.78125	122303574.125	207117498.554688	212568183.679688	235711097.804688	217778696.8125	165312706.96875	185946592.125	170526002.96875	179654500.9375	168753027.125	95455217.0	173172966.898438	148699558.894531	286454295.75	304506335.5	70894530.125	209773685.375	224959268.984375
P62494	Ras-related protein Rab-11A OS=Rattus norvegicus OX=10116 GN=Rab11a PE=1 SV=3	25049781.0	16537851.5	24805574.0	21605185.0	21700835.0	22073392.0	10840767.0	15150951.5	22381011.0	19651126.0	8013253.5	23009841.5	13188635.75	17502662.0	21489563.5	22142073.5	9335267.0	18980260.5	17353258.5	3952174.375	16045145.0	14789995.0	9795528.25	19699622.5	12460569.25	26291651.0	26509481.0	12404702.0	21580358.0	22658081.0
Q5I0P2	Glycine cleavage system H protein, mitochondrial OS=Rattus norvegicus OX=10116 GN=Gcsh PE=2 SV=1	4164468.5	3203300.5	1968848.0	4284038.125	6721673.75	2715275.0	13018310.5	3866436.25	6738873.5	4302129.25	4665989.75	4683262.75	6594159.25	6563815.5	7534687.5	5440276.25	3813961.25	4298532.0	9226095.75	9715740.0	11519138.5	9739514.0	7266193.75	11353716.5	10057129.5	8195935.75	4495505.75	7016646.5	6673625.5	8480627.5
P04692	Tropomyosin alpha-1 chain OS=Rattus norvegicus OX=10116 GN=Tpm1 PE=1 SV=3	83964712.0	84513270.875	99834421.1875	89178830.96875	82141026.25	80496835.03125	100470790.5	89819615.125	138616512.0	69110395.75	104617734.375	112857442.0	98828945.625	118643339.5	75265974.25	121234507.25	140590109.25	121130936.25	101207759.75	152790648.0625	122525197.0	90804049.75	97810253.0	117409653.0	140909380.25	154036530.0	126374169.5	130320597.75	123111224.0	135881173.75
P38652	Phosphoglucomutase-1 OS=Rattus norvegicus OX=10116 GN=Pgm1 PE=1 SV=2	196007905.875	165911232.921875	138995832.75	154689332.125	87169067.984375	142854593.3125	172041798.0625	133634760.96875	106763062.75	108994822.1875	149717540.453125	179811614.75	194056939.9375	94331562.375	125803925.375	134512759.75	151113227.375	123275036.375	134994795.4375	76363572.375	207707288.5	238714891.21875	93215638.875	225738532.625	236381600.75	141844188.625	325987726.9375	102338993.25	151311680.25	183459517.75
P41562	Isocitrate dehydrogenase [NADP] cytoplasmic OS=Rattus norvegicus OX=10116 GN=Idh1 PE=1 SV=1	99512978.875	60836889.4375	107908853.375	111180075.625	101793683.375	85386414.375	85521639.5	63158382.5	112402447.125	97050338.75	78716896.0	82784183.5	105883056.375	110186046.75	90498043.375	115157788.75	87410835.75	124535711.25	78854330.8125	126104507.5	106224893.25	82990447.75	80789608.5	88604167.75	91767098.9375	119850299.0	85308054.625	96028254.625	91346769.5	114012200.125
P08081	Clathrin light chain A OS=Rattus norvegicus OX=10116 GN=Clta PE=1 SV=1	160304128.25	149159330.453125	142364133.6875	159025181.25	184272241.5	168811989.3125	196181931.0	123644758.9375	207639230.75	215349268.5	148768165.75	139675095.5	173575884.25	224998072.5	189408047.25	222608078.875	250435540.1875	237197838.5	264797622.5	216907582.5	219128941.875	265404123.5	191841639.0	209557777.25	273665780.875	290282338.5	189383414.75	280390645.5	174061534.0	251940352.5
P22062	Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Rattus norvegicus OX=10116 GN=Pcmt1 PE=1 SV=2	169857382.5	163898437.75	162438366.25	165564677.375	140464533.25	190351627.5	168512367.75	157332192.75	187046894.25	111455073.5	129394811.25	164315101.0	134967490.0	160363665.0	194318954.25	182611371.875	169281719.0	153974205.25	168952301.5	168283412.5	191675486.0	159950665.0	122021312.0	211747309.0	171883074.25	225996904.5	180948332.0	187714876.5	191979267.5	149928561.5
P31977	Ezrin OS=Rattus norvegicus OX=10116 GN=Ezr PE=1 SV=3	1143406544.125	944323889.9375	1025243959.6875	1122914140.15625	828582744.3125	921684177.25	1004993292.84375	1004610046.84375	1088039208.3125	817512782.4375	999925474.5	1138045374.9375	856690263.78125	937585849.375	1147275708.25	1130160988.96875	1100809282.125	985879690.875	917916726.65625	805873647.3125	1070687408.4375	953114503.15625	753086782.625	1318426133.25	1049355789.875	1273480291.625	1340937459.34375	1206457351.125	1256540278.4375	1127326262.625
P0C0S7	Histone H2A.Z OS=Rattus norvegicus OX=10116 GN=H2az1 PE=1 SV=2	5229750.5	6828901.9375		4671592.5	9068337.0	2037846.25	10371349.0	3602475.75	12552441.0	7822329.5	7111627.0	3383761.75	8788275.0	9625650.0	5666232.5	10353095.0	16387829.0	11723367.0	7433608.5	9984221.0	10771896.0	11670307.0	10050498.0	14148091.0	10987787.0	16501681.0	6706640.5	12745932.0	7193285.0	8063330.0
Q9QZA2	Programmed cell death 6-interacting protein OS=Rattus norvegicus OX=10116 GN=Pdcd6ip PE=1 SV=2	539053700.140625	532014628.796875	492742372.546875	446491377.65625	372501927.0	531094160.96875	252149145.625	431331629.5625	401619762.625	265902290.46875	407499210.75	433153218.125	330021232.0625	394873525.875	356199342.6875	394876381.375	384033458.4375	426132495.5	347262595.601563	425274826.875	351493205.0	330262614.875	224129515.34375	402433512.125	482267141.125	470553439.75	512897487.875	352068608.0	428949056.4375	571035536.75
P24329	Thiosulfate sulfurtransferase OS=Rattus norvegicus OX=10116 GN=Tst PE=1 SV=3	26480329.375	24981291.15625	21031489.875	34106179.75	28449169.5	34394467.2958984	50137622.0	26349700.09375	32499426.0058594	29256492.28125	40417868.75	36140181.125	34788880.5	36424894.5	51549272.0	43209754.5	37749176.625	33448788.0	33865987.375	31958576.4375	40704719.5	38801193.5	31658022.375	56583974.0	33244419.5	47484300.0	39892680.75	28860306.0	41027314.0	39011219.0
P62083	Small ribosomal subunit protein eS7 OS=Rattus norvegicus OX=10116 GN=Rps7 PE=1 SV=1	95102764.125	81696145.625	100498868.75	85416314.5	69714777.75	116682466.75	54548464.0	105938941.25	88398210.75	57698270.0	89459155.0	109663633.625	61071826.0	65504735.0	76219640.0	71550462.75	83859929.25	74010532.5	65777827.75	62107036.5	56716437.0	70031390.0	46661401.25	84964552.625	71776619.5	110079745.5	130419862.5	85746276.5	107534331.125	85094122.5
P43244	Matrin-3 OS=Rattus norvegicus OX=10116 GN=Matr3 PE=1 SV=2	387249592.03125	352174522.75	360520019.25	444944575.0	489819883.625	420423449.0625	308228225.109375	364060457.25	506456480.375	433302900.625	386786585.90625	407930077.6875	395966475.625	465249416.6875	403117050.6875	463141647.5	464085417.75	420017426.25	432673034.375	393272460.125	453973725.75	452519495.125	417865541.0625	349050088.625	417881662.8125	612922407.125	435616575.3125	478800299.875	466142559.5	533088271.125
P97710	Tyrosine-protein phosphatase non-receptor type substrate 1 OS=Rattus norvegicus OX=10116 GN=Sirpa PE=1 SV=1	221521400.625	209594574.703125	195188887.25	275481100.5625	217989486.5625	232457138.5	258318253.3125	260872713.625	261267308.0	278376104.5	258034812.0	250412837.0	222966298.75	238541191.25	296387787.75	279708018.375	279132577.0	247254837.125	270967844.75	222978581.234375	318260509.125	274851009.0625	238210671.875	318415159.625	234770657.6875	312973813.5	307130692.375	288805458.5625	296316321.625	306475168.625
Q9JI12	Vesicular glutamate transporter 2 OS=Rattus norvegicus OX=10116 GN=Slc17a6 PE=1 SV=1	141317159.5	101338119.65625	120542813.25	115393474.5	112981413.0	73765393.0	74250202.5	77749754.0	101783782.25	91905757.25	103654670.625	95064016.0	113386440.75	127681529.25	92845180.5	112556577.125	140247118.5	123732683.0	120034573.25	96741729.0	119198267.5	92851838.5	95709460.375	94986544.0	93863494.75	116633284.0	110407612.5	99448595.75	99488632.5	112572285.25
P11167	Solute carrier family 2, facilitated glucose transporter member 1 OS=Rattus norvegicus OX=10116 GN=Slc2a1 PE=1 SV=1	59579976.75	47814175.125	50898991.0	65691287.5	106626021.25	58685313.5	141034893.0	77266575.0	132786590.5	74216434.5	79326932.9375	87390815.25	113943002.5	122361971.25	78642751.0	137363844.5	95910623.25	127562313.0	123621205.625	84459968.125	139086222.0	138604563.875	106163339.8125	108899521.0	152151737.875	162700696.75	102374413.125	149118779.5	92853153.0	146378036.0
Q5BJU7	Actin-binding protein WASF1 OS=Rattus norvegicus OX=10116 GN=Wasf1 PE=1 SV=1	61026359.875	44493052.6875	53696632.46875	76744265.25	87386215.25	58258815.5	38059333.875	61790761.75	70309648.125	59204161.28125	51176153.3125	49859678.125	60806854.25	83940746.75	63129343.5625	63648756.46875	54016482.15625	56072999.015625	62315766.5	46351758.625	47345975.75	56598596.1875	37541619.625	50484327.25	79120404.5	100626723.0	69390451.0	64537447.5	46418264.1875	63520528.5
Q68FP1	Gelsolin OS=Rattus norvegicus OX=10116 GN=Gsn PE=1 SV=1	269932986.390625	203321121.125	241852519.09375	319008610.65625	253904876.75	236864587.78125	429056883.09375	233684350.0	285584451.25	215227280.5625	225575498.59375	250495018.0	245984564.875	283127110.25	270999868.5	246881848.75	347957028.125	336216267.0	271013834.375	260659058.234375	344817847.0625	247188734.25	319944569.875	406725421.0	243682815.75	337306689.5	364758145.375	307763309.4375	329438404.0625	380715824.8125
Q641Z6	EH domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Ehd1 PE=1 SV=1	303870120.1875	308442932.15625	383631505.875	297028880.796875	250032583.4375	359267080.0625	223679917.0	306345483.625	269122528.375	209034627.5	266575243.4375	356444115.25	221213766.375	265309758.25	338084423.5	316695480.75	275129538.25	251133124.960938	300364732.445313	240920673.46875	277809982.0	269902036.171875	202471585.84375	352488902.5	215990155.875	398286400.25	382472436.4375	337770667.75	331303141.875	294726307.25
Q5BKC9	Ephexin-1 OS=Rattus norvegicus OX=10116 GN=Ngef PE=1 SV=2	3140329685.0625	1847912494.23438	2119475798.46875	1582383387.0625	1295248167.8125	1572866390.9375	1071562052.25	1094294410.0625	1411143395.75	1028028685.0	1607735771.48438	1606982586.0625	1229669539.5	1478342881.25	1293022853.94531	1437165181.125	1696937328.4375	1636267221.125	1156208140.65625	1247764631.5	1364736279.9375	1383990781.125	1014435593.5	1538353013.1875	1308417683.875	1756415389.25	1935818578.0625	1357526587.25	1556619061.40625	1416798103.6875
P62628	Dynein light chain roadblock-type 1 OS=Rattus norvegicus OX=10116 GN=Dynlrb1 PE=1 SV=3	72855127.96875	104650756.5	120981766.625	172444810.875	95479833.5	55793512.0	156355944.5	95712466.375	93990158.5	76071561.875	67718495.75	72518112.625	76105241.75	83145453.25	113171331.0	105052309.5	103060794.25	87786501.75	77486859.5	88136150.5	117939695.75	96617707.25	68279859.25	109024023.375	85103056.5	120175844.0	102804307.75	86134535.875	103114580.875	107404920.5
P62909	Small ribosomal subunit protein uS3 OS=Rattus norvegicus OX=10116 GN=Rps3 PE=1 SV=1	403142585.0	418292010.75	429600871.625	482804922.625	516011155.5	496473344.3125	572355574.625	473372556.8125	540008370.75	592149370.25	538388665.8125	617496131.875	614037471.25	655885595.25	543931119.75	605388314.5	554377191.25	714557521.5	621247386.25	690063936.375	636417997.125	584606328.0	776812224.5	615196127.5	599852162.125	698168998.0	700452837.75	781320301.125	708634397.0	744823555.0
P21708	Mitogen-activated protein kinase 3 OS=Rattus norvegicus OX=10116 GN=Mapk3 PE=1 SV=5	298712339.875	255387185.5	256915253.0	266533085.25	224776830.125	328352618.6875	258972221.5	302390735.5	303057842.0	211795267.0	224866976.25	324213266.0	223094163.0	278071924.75	325333550.75	294360571.0	233805029.5	248105950.5	327419256.0	97712343.5	310158512.0	254217759.0	188309551.75	365909677.0	288460077.5	358665544.0	360621838.0	272603855.5	350570690.0	308325732.25
