protein_id,mean_intensity,mean_treatment,mean_control,log2FoldChange,pvalue,padj,-log10(pvalue),s0_corrected_-log10(pvalue),regulation
P06686,31.277304950848603,31.30755580630073,30.79371550211809,0.51384030418264,0.02856523087652662,0.1990933766361403,1.5441622614337733,2.421496720126339,non significant
P17105,27.462512320228235,27.461540242784455,27.27045849550368,0.19108174728077643,0.028955215973890336,0.1990933766361403,1.5382731913619663,,non significant
P04256,26.217947028628615,26.156808019998383,26.875581502703366,-0.7187734827049823,0.028749015155467697,0.1990933766361403,1.5413770281872838,1.9736123373200984,non significant
Q4V7C7,27.223880018035015,27.204569584801543,26.553018369963052,0.6515512148384914,0.02830373819794504,0.1990933766361403,1.548156201524292,2.075116332943409,non significant
Q6IFW6,27.5677359397882,27.40931903250555,26.659097217955516,0.7502218145500343,0.02926644907346863,0.19941176791052848,1.533629967738725,1.9347216491839418,non significant
Q62910,29.672376263495966,29.663897972399074,29.304991407642916,0.35890656475615756,0.02979208447215719,0.20075600294122778,1.5258991093030838,3.59519260077275,non significant
P10824,25.035165823418044,25.043475261967057,24.637173769822965,0.4063014921440917,0.029829743372306407,0.20075600294122778,1.5253504828924007,3.030217595859212,non significant
Q63028,28.915052491405717,28.672085916375053,29.112938575783804,-0.4408526594087512,0.03008102796652859,0.2012127297517187,1.5217073265723267,2.7718117627853753,non significant
P11951,27.483078421670108,27.860595156785376,27.189672279429384,0.6709228773559914,0.03026973582518504,0.20124788000138175,1.5189913692702204,2.042860127320536,non significant
O88600,27.74479095760064,27.678900549793244,27.343669306214576,0.3352312435786686,0.030819836374496166,0.20367084640254393,1.511169671323052,4.066896130278565,non significant
M0RC99,29.451699112316973,29.75073583334381,29.046423779420106,0.7043120539237044,0.03145284103653786,0.2055592318490239,1.5023401199877153,1.9931406114528303,non significant
P26772,28.853941471981987,28.785208126989236,28.548136592834066,0.23707153415517013,0.031480356381618974,0.2055592318490239,1.5019603597407212,,non significant
P07323,30.88571379029136,30.78548891790634,30.424898983002702,0.36058993490363633,0.03205612865065309,0.2077271522723988,1.4940889276206333,3.568306343432356,non significant
Q4FZY0,27.87108250840863,28.055634919998983,27.637768869569687,0.41786605042929637,0.03219108102671631,0.2077271522723988,1.4922644387833335,2.933846966970065,non significant
P11348,27.9362983703334,27.62209561195365,28.23420351065728,-0.6121078987036306,0.032523680298852754,0.20864606601076885,1.4878003166127673,2.150294114345693,non significant
P61227,25.471279347574686,25.681029273195985,25.04023032346207,0.6407989497339166,0.03384861232760129,0.21008116948594574,1.4704591311389168,2.094258839989103,non significant
P62632,27.90883599459138,27.911387615669998,27.373634316376265,0.5377532992937333,0.03327522264635972,0.21008116948594574,1.477879029955107,2.3406518062865285,non significant
P62914,27.98417420437419,27.997974102612094,27.80484759932722,0.1931265032848728,0.03332767297886899,0.21008116948594574,1.477195008803238,,non significant
Q6P6V0,29.098613645264187,29.06386524282981,28.744652602605886,0.3192126402239239,0.0338164988891555,0.21008116948594574,1.470871358057879,4.543425862163057,non significant
P62744,24.889801881079084,24.893215241617067,23.824298579066237,1.06891666255083,0.03364883251369624,0.21008116948594574,1.47302999954269,1.700367314222745,non significant
Q9QZA2,28.57700285708561,28.409004095340332,28.843354147038387,-0.4343500516980541,0.03389641476664758,0.21008116948594574,1.4698462348176566,2.8141997608877793,non significant
P47198,25.841982843897185,26.174911102856157,25.207502330538023,0.9674087723181337,0.03436441112622231,0.21060200561712775,1.463891093827478,1.7537368351180518,non significant
Q8VHF5,28.47952893158244,28.459491388837108,27.972918557929848,0.4865728309072601,0.0342913371543457,0.21060200561712775,1.4648155797018716,2.5306673366431984,non significant
Q6IMF3,28.377280489580365,28.41543808900009,28.11869509332331,0.2967429956767802,0.03540389617804428,0.21546215749911318,1.4509489414907364,5.762885527784918,non significant
P01048,26.40865307926259,26.356126659813185,25.677327318968292,0.6787993408448934,0.0355502739355875,0.21546215749911318,1.4491570484291323,2.0304995560706414,non significant
P01946,30.632203427155396,30.67073969992593,29.70621749561555,0.9645222043103807,0.03586615607749284,0.21618227042312993,1.4453151659442853,1.7554633001197635,non significant
P07896,28.711815305701958,28.593539082087332,28.918843950644344,-0.32530486855701213,0.036212018928063826,0.21707423368353015,1.4411472612952596,4.3403575503656535,non significant
P61150,27.81681728029457,27.69405014720394,28.120986482353686,-0.4269363351497475,0.03664321168192448,0.21731564624755573,1.436006468557417,2.8656987641979557,non significant
P38406,26.918391702116153,26.74629728666113,27.137980009229448,-0.39168272256831926,0.036739557316560485,0.21731564624755573,1.434866080913533,3.170526913092636,non significant
P56932,26.076188049058285,25.97803047168829,25.433174651059446,0.5448558206288432,0.036846590886094224,0.21731564624755573,1.4336026876651027,2.318849826719209,non significant
P29994,29.999186162503594,30.00233149004035,29.665376831540367,0.33695465849998385,0.03927114824146277,0.22071626684000045,1.405926400292078,4.025122936249659,non significant
P61265,28.200977205052435,28.166705130933195,27.47273055821419,0.6939745727190036,0.03995820792007271,0.22071626684000045,1.3983939976201296,2.0078081345415675,non significant
P19527,29.654486405593392,29.574024191284497,28.8979995619797,0.6760246293047985,0.04003877584426626,0.22071626684000045,1.3975192092198763,2.0348067380396215,non significant
P04218,28.162730650164914,28.560127809047145,27.84991732454709,0.7102104845000561,0.03881633389521118,0.22071626684000045,1.4109854850286883,1.9850405270808724,non significant
P0DN35,25.70965770754457,25.71512642345353,25.483971987305637,0.231154436147893,0.03971894970864007,0.22071626684000045,1.4010022441084986,,non significant
P13596,28.817508814960853,28.776266084515544,28.37476603245351,0.4015000520620333,0.037937777167602174,0.22071626684000045,1.4209281186799627,3.0738080914599126,non significant
P11505,28.495674285114415,28.4618171537109,28.07624388135834,0.3855732723525591,0.03820092928820452,0.22071626684000045,1.4179260721712648,3.23655448647985,non significant
Q63797,27.476761917393624,27.461881057603176,26.943804233304675,0.5180768242985003,0.03950219538819935,0.22071626684000045,1.4033787671966886,2.4062643151958722,non significant
P33124,27.730424841512633,27.729254188564983,27.38427228564821,0.3449819029167749,0.03981481505024978,0.22071626684000045,1.3999552973392713,3.8481412018490637,non significant
Q5BKC9,30.44729804411791,30.25332719826787,30.78222682291154,-0.528899624643671,0.03985354502020028,0.22071626684000045,1.3995330415392533,2.3691791643209235,non significant
B3GNI6,27.95894775021242,27.91378128957632,27.41186805189285,0.5019132376834712,0.03882703035203848,0.22071626684000045,1.4108658247782486,2.4667451659518362,non significant
Q1WIM1,26.156701031893746,26.4722385834924,25.733222575038436,0.7390160084539623,0.03966745198525231,0.22071626684000045,1.4015656952728748,1.9480540283003356,non significant
P04636,30.105341553927335,30.07412703597001,29.518728157419243,0.5553988785507684,0.03971102534246073,0.22071626684000045,1.4010888992664152,2.2881276336427163,non significant
Q4V8B0,28.818663916232083,28.46715306962959,28.9506106700488,-0.4834576004192108,0.04119959637819239,0.22154880993567183,1.385107038616925,2.5445241007992143,non significant
Q63429,25.503087726945825,25.315008586091277,25.754938267359957,-0.43992968126867993,0.04104402698165293,0.22154880993567183,1.3867500355640652,2.77767946580019,non significant
