"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0050865","regulation of cell activation",29,0.393081594054133,1.33947040086216,0.0973282442748092,0.608898464484799,0.58179304833336,212,"tags=41%, list=22%, signal=33%","25368/24936/25728/25407/29338/25459/24832/29577/84353/81683/56646/266759"
"GO:0071453","cellular response to oxygen levels",29,0.391000076594171,1.33237739251816,0.101145038167939,0.608898464484799,0.58179304833336,164,"tags=34%, list=17%, signal=29%","85383/362245/171375/289218/299923/117287/170851/25506/24333/25262"
"GO:0001667","ameboidal-type cell migration",44,0.348508790766039,1.32043982674091,0.0963222416812609,0.608898464484799,0.58179304833336,149,"tags=27%, list=16%, signal=24%","363875/25728/24957/50646/64185/25246/25459/63836/679221/81732/308061/292804"
"GO:0009636","response to toxic substance",53,0.331058837025753,1.31076187689433,0.0931899641577061,0.608898464484799,0.58179304833336,143,"tags=26%, list=15%, signal=24%","689064/117254/25728/24440/29338/64156/117287/83613/25632/64352/24786/24787/64371/94167"
"GO:1902075","cellular response to salt",37,-0.347183536742653,-1.30998651720827,0.100686498855835,0.608898464484799,0.58179304833336,254,"tags=41%, list=27%, signal=31%","83718/54309/317675/24654/81664/117542/29337/360616/29600/29495/297516/29489/81666/29578/24170"
"GO:2000147","positive regulation of cell motility",57,0.325124500516623,1.30216782171597,0.0969479353680431,0.608898464484799,0.58179304833336,149,"tags=25%, list=16%, signal=22%","363875/24943/50646/25246/25459/63836/64633/170851/24832/679221/24787/81732/308061/292804"
"GO:0009314","response to radiation",40,-0.340283294891951,-1.29957914631575,0.0957943925233645,0.608898464484799,0.58179304833336,220,"tags=38%, list=23%, signal=30%","170538/116484/24464/170714/60324/83578/360616/295645/24404/25272/25387/140908/25751/293621/24592"
"GO:0071363","cellular response to growth factor stimulus",62,-0.298477875770765,-1.28350113319303,0.0993071593533487,0.608898464484799,0.58179304833336,203,"tags=31%, list=21%, signal=26%","29237/29474/81633/29340/117542/29257/24629/29600/84510/294568/293692/25751/29489/81818/50592/24592/288700/29578/116743"
"GO:0002682","regulation of immune system process",80,0.300208756419114,1.27996854461743,0.0904436860068259,0.608898464484799,0.58179304833336,260,"tags=39%, list=27%, signal=31%","363875/25368/24936/25728/299331/25407/29338/50646/25344/117287/25459/24832/83782/25058/292804/29577/81504/64627/29318/84353/81683/54231/56646/266759/58942/25578/116725/140654/25023/24674/29511"
"GO:0022411","cellular component disassembly",57,-0.304366210485092,-1.2758712787815,0.101123595505618,0.608898464484799,0.58179304833336,232,"tags=33%, list=24%, signal=27%","683788/114114/367171/24171/287444/60465/60460/81921/64670/58814/25595/25059/84510/64159/140908/117550/24232/116743/24170"
"GO:0051668","localization within membrane",97,-0.275366769204323,-1.27184390905548,0.0990338164251208,0.608898464484799,0.58179304833336,136,"tags=25%, list=14%, signal=24%","83501/83764/116493/29600/60377/116600/25297/25272/81830/246324/171140/293692/29495/300075/140908/117550/24246/66028/116563/25751/24245/171111/293621/288700"
"GO:0048589","developmental growth",77,-0.282802076136794,-1.26211495757534,0.0939759036144578,0.608898464484799,0.58179304833336,144,"tags=23%, list=15%, signal=22%","64302/24629/295645/24404/25595/25062/294568/140908/297516/24246/25751/114612/24232/81818/83527/116743/24170/117282"
"GO:0042592","homeostatic process",173,0.253181224548116,1.23098764666788,0.0906040268456376,0.608898464484799,0.58179304833336,215,"tags=31%, list=22%, signal=30%","363875/24189/85383/117254/50676/25728/24440/24957/29338/50646/24213/313413/25246/56064/24186/117287/25459/25632/60449/25650/170851/117059/24786/24832/83782/24787/140447/89791/24778/64371/117556/24401/24212/25058/94167/29598/292804/25262/25045/261737/29753/297566/246333/84353/81683/65152/54231/25289/56646/287276/81869/24398/58942/171374"
"GO:0010556","regulation of macromolecule biosynthetic process",213,0.24445311823902,1.22103344514442,0.0915032679738562,0.608898464484799,0.58179304833336,150,"tags=20%, list=16%, signal=22%","363875/291159/690660/25368/85383/362809/25728/299331/56011/24943/24440/293508/85428/494445/50646/25246/56064/25344/117287/24923/25459/63836/60449/25650/170851/100362640/24786/83782/24787/81743/81732/308650/140447/65151/65171/25630/117030/24333/25058/94167/29598/292804/29577"
"GO:0009605","response to external stimulus",225,0.237916481187113,1.19607429144294,0.0988467874794069,0.608898464484799,0.58179304833336,218,"tags=27%, list=23%, signal=27%","363875/24189/24936/362245/117254/25728/299331/25407/494445/24957/29338/171155/50646/313413/25246/24533/29409/24186/25344/117287/25459/25632/25650/170851/24786/24787/81743/81732/140447/24778/29445/25630/64371/24586/24401/24212/24333/25058/306439/117243/29598/292804/29669/291081/29443/25045/25309/361422/29271/29318/246333/25275/64647/298682/84353/81683/56646/266759/58942/94197/25578"
"GO:0042221","response to chemical",416,0.22452742742493,1.18245329924078,0.0907692307692308,0.608898464484799,0.58179304833336,168,"tags=21%, list=18%, signal=30%","363875/245965/689064/314906/24189/79213/85383/294930/298012/24936/60666/362245/362809/117254/50676/25728/171375/299331/289218/24440/85428/494445/25721/24957/29338/171155/50646/24213/25246/24533/24588/64156/24186/25344/299923/117287/641434/83613/25459/63836/25632/293448/170851/64352/65179/29545/100362640/24786/81662/83782/25506/24787/81743/81732/140447/65151/24778/29445/25630/24799/64371/24586/24401/362862/24212/25740/24333/25058/289144/308061/94167/117243/171337/29598/292804/29577/24399/85238/291081/29443/25130/24191/25262/25045/29144/81504"
"GO:0032879","regulation of localization",288,-0.219818103514566,-1.17054046070247,0.0989583333333333,0.608898464484799,0.58179304833336,276,"tags=33%, list=29%, signal=33%","304017/29528/24424/25470/305679/308100/25152/684097/25750/25532/83718/117558/54241/29219/155151/54309/50866/24520/171039/116655/309111/54319/114114/117103/83581/24654/170538/81664/116590/116484/361651/140670/79131/29448/24803/116601/25400/25012/24412/29340/499157/79212/81921/116657/29738/299809/29337/24629/83501/116493/29600/291145/689560/116600/25595/25059/25297/25050/81830/65153/246324/117559/171140/293692/171574/25387/81521/29495/54225/140908/117550/24246/66028/29731/116563/25751/65028/170630/29489/24245/81666/24232/171111/293621/24592/501083/24366/25679/63848/116743/192179/24170/171503/117282"
"GO:0051049","regulation of transport",255,-0.220834790111661,-1.16708172130659,0.0989847715736041,0.608898464484799,0.58179304833336,276,"tags=33%, list=29%, signal=32%","304017/29528/24424/25470/308100/684097/25750/25532/83718/117558/29219/155151/54309/50866/24520/171039/116655/309111/54319/114114/117103/24654/170538/81664/116590/116484/361651/140670/79131/29448/24803/116601/25400/25012/24412/29340/499157/79212/81921/116657/29738/29337/24629/83501/116493/291145/689560/116600/25595/25059/25297/25050/81830/65153/246324/117559/293692/171574/25387/81521/29495/140908/117550/24246/66028/29731/116563/25751/65028/170630/29489/81666/24232/171111/293621/24592/501083/24366/63848/116743/192179/24170/171503/117282"
"GO:0051050","positive regulation of transport",142,-0.248175594343756,-1.21150092716866,0.101941747572816,0.610224726729581,0.583060271358687,231,"tags=31%, list=24%, signal=28%","54319/114114/117103/24654/170538/116590/361651/140670/79131/29448/24803/116601/25400/25012/29340/79212/29337/24629/83501/291145/116600/25595/25297/25050/65153/246324/293692/171574/25387/81521/140908/117550/116563/25751/170630/29489/81666/24232/293621/501083/24366/24170/171503/117282"
"GO:0030835","negative regulation of actin filament depolymerization",12,-0.490030099944532,-1.36471688690869,0.102880658436214,0.611568358481939,0.584344090679373,205,"tags=33%, list=21%, signal=27%","24171/58814/64159/24170"
"GO:0051693","actin filament capping",12,-0.490030099944532,-1.36471688690869,0.102880658436214,0.611568358481939,0.584344090679373,205,"tags=33%, list=21%, signal=27%","24171/58814/64159/24170"
"GO:0035088","establishment or maintenance of apical/basal cell polarity",11,-0.526723062935123,-1.40525303087609,0.104602510460251,0.617515510027413,0.590026501833866,232,"tags=64%, list=24%, signal=49%","60442/683788/54319/60377/81521/29495/501083"
"GO:0061245","establishment or maintenance of bipolar cell polarity",11,-0.526723062935123,-1.40525303087609,0.104602510460251,0.617515510027413,0.590026501833866,232,"tags=64%, list=24%, signal=49%","60442/683788/54319/60377/81521/29495/501083"
"GO:0061615","glycolytic process through fructose-6-phosphate",13,0.51845024653731,1.43546396177471,0.107212475633528,0.622776540460282,0.595053334896261,297,"tags=54%, list=31%, signal=38%","25630/24333/25058/65152/24334/24644/24849"
"GO:0048469","cell maturation",20,0.440175332931497,1.37257496673148,0.106941838649156,0.622776540460282,0.595053334896261,72,"tags=25%, list=8%, signal=24%","363875/298942/24943/50646/116690"
"GO:0042110","T cell activation",26,0.405947822931038,1.35240566756339,0.107954545454545,0.622776540460282,0.595053334896261,296,"tags=54%, list=31%, signal=38%","25368/25407/29338/25459/81768/24832/29577/84353/56646/140654/25524/24674/117273/25528"
"GO:0045017","glycerolipid biosynthetic process",15,-0.450907215579986,-1.34961577124761,0.108163265306122,0.622776540460282,0.595053334896261,192,"tags=40%, list=20%, signal=32%","79131/29337/116723/64473/81821/24232"
"GO:0090130","tissue migration",33,0.377251943691502,1.32624970652112,0.106690777576854,0.622776540460282,0.595053334896261,149,"tags=30%, list=16%, signal=26%","363875/25728/24957/50646/25246/25459/63836/679221/308061/292804"
"GO:0001654","eye development",36,-0.342444083938661,-1.28842973032835,0.10913140311804,0.622776540460282,0.595053334896261,138,"tags=28%, list=14%, signal=25%","24629/29600/64307/29599/25062/24232/81818/24592/84487/117282"
"GO:0048880","sensory system development",36,-0.342444083938661,-1.28842973032835,0.10913140311804,0.622776540460282,0.595053334896261,138,"tags=28%, list=14%, signal=25%","24629/29600/64307/29599/25062/24232/81818/24592/84487/117282"
"GO:0150063","visual system development",36,-0.342444083938661,-1.28842973032835,0.10913140311804,0.622776540460282,0.595053334896261,138,"tags=28%, list=14%, signal=25%","24629/29600/64307/29599/25062/24232/81818/24592/84487/117282"
"GO:0051604","protein maturation",52,0.325381118742982,1.28044609601701,0.108499095840868,0.622776540460282,0.595053334896261,213,"tags=33%, list=22%, signal=27%","85383/294362/362809/299331/293508/79563/25506/362862/117030/24333/29144/246333/361967/29374/24829/266759/171133"
"GO:0099536","synaptic signaling",164,-0.241283455878993,-1.2001553961115,0.108641975308642,0.622776540460282,0.595053334896261,229,"tags=30%, list=24%, signal=28%","114114/117103/24654/83839/24898/81664/116590/361651/29237/116561/116509/60324/29629/24803/25400/25012/24412/29340/310192/79212/117542/116657/83501/295645/58814/60377/116600/25297/25050/81830/65153/117559/171140/24380/29495/140908/117550/170630/24245/81821/81666/293621/50592/24592/25679/25600/84487/140667/24611/117282"
"GO:0070665","positive regulation of leukocyte proliferation",10,0.554601137309616,1.39871593821062,0.111111111111111,0.625730994152047,0.597876269621422,257,"tags=70%, list=27%, signal=52%","25368/25407/25459/29577/81683/140654/24674"
"GO:0046700","heterocycle catabolic process",21,0.431016258540008,1.35802124419075,0.11047619047619,0.625730994152047,0.597876269621422,187,"tags=38%, list=20%, signal=31%","690660/294292/311422/81743/65151/29443/116643/25275"
"GO:0043200","response to amino acid",24,-0.401809738771531,-1.35231471952567,0.111111111111111,0.625730994152047,0.597876269621422,337,"tags=54%, list=35%, signal=36%","25132/29154/29393/304017/79256/24423/170538/116484/117542/29489/24245/50592/117282"
"GO:0044283","small molecule biosynthetic process",77,0.291427557155059,1.2423740320664,0.110732538330494,0.625730994152047,0.597876269621422,161,"tags=23%, list=17%, signal=21%","25368/24189/60666/362809/25728/24943/25721/24957/50646/117287/24786/81829/25630/24401/24333/292804/24399/24191"
"GO:0046474","glycerophospholipid biosynthetic process",12,-0.482979384182118,-1.34508088726939,0.113168724279835,0.634867658647383,0.606606210980099,192,"tags=58%, list=20%, signal=47%","29154/54248/79131/29337/116723/64473/81821"
"GO:0072593","reactive oxygen species metabolic process",38,0.35679284052552,1.30238853946776,0.113475177304965,0.634867658647383,0.606606210980099,174,"tags=34%, list=18%, signal=29%","117254/24440/29338/50646/117287/25632/24786/24787/64371/94167/301458/81504/25309"
"GO:0042744","hydrogen peroxide catabolic process",11,0.543066074721315,1.41202198215028,0.116412213740458,0.638606117488509,0.61017825047783,143,"tags=55%, list=15%, signal=47%","117254/24440/29338/25632/64371/94167"
"GO:0006735","NADH regeneration",12,0.525141141467795,1.40876283694047,0.12015503875969,0.638606117488509,0.61017825047783,297,"tags=58%, list=31%, signal=41%","25630/24333/25058/65152/24334/24644/24849"
"GO:0061620","glycolytic process through glucose-6-phosphate",12,0.525141141467795,1.40876283694047,0.12015503875969,0.638606117488509,0.61017825047783,297,"tags=58%, list=31%, signal=41%","25630/24333/25058/65152/24334/24644/24849"
"GO:0061621","canonical glycolysis",12,0.525141141467795,1.40876283694047,0.12015503875969,0.638606117488509,0.61017825047783,297,"tags=58%, list=31%, signal=41%","25630/24333/25058/65152/24334/24644/24849"
"GO:0061718","glucose catabolic process to pyruvate",12,0.525141141467795,1.40876283694047,0.12015503875969,0.638606117488509,0.61017825047783,297,"tags=58%, list=31%, signal=41%","25630/24333/25058/65152/24334/24644/24849"
"GO:1903706","regulation of hemopoiesis",14,0.493238608706693,1.40083261404049,0.118773946360153,0.638606117488509,0.61017825047783,313,"tags=79%, list=33%, signal=54%","29338/50646/25459/83782/64627/84353/54231/24674/191575/117273/361118"
"GO:0033866","nucleoside bisphosphate biosynthetic process",10,0.546025879517944,1.37708895452706,0.120857699805068,0.638606117488509,0.61017825047783,144,"tags=40%, list=15%, signal=34%","298942/81654/289950/117243"
"GO:0034030","ribonucleoside bisphosphate biosynthetic process",10,0.546025879517944,1.37708895452706,0.120857699805068,0.638606117488509,0.61017825047783,144,"tags=40%, list=15%, signal=34%","298942/81654/289950/117243"
"GO:0034033","purine nucleoside bisphosphate biosynthetic process",10,0.546025879517944,1.37708895452706,0.120857699805068,0.638606117488509,0.61017825047783,144,"tags=40%, list=15%, signal=34%","298942/81654/289950/117243"
"GO:0045862","positive regulation of proteolysis",17,0.456103798234398,1.36418330686483,0.119373776908023,0.638606117488509,0.61017825047783,176,"tags=35%, list=18%, signal=29%","25728/50646/24333/116643/25309/29271"
"GO:0042255","ribosome assembly",13,-0.473940594170529,-1.3482710531667,0.116564417177914,0.638606117488509,0.61017825047783,125,"tags=46%, list=13%, signal=41%","64205/29304/691531/64307/122799/83789"
"GO:0016071","mRNA metabolic process",26,-0.385433806546382,-1.32081615688432,0.120253164556962,0.638606117488509,0.61017825047783,123,"tags=50%, list=13%, signal=45%","79256/65027/64200/116655/140931/362152/317259/362361/361542/114612/81818/29578/117282"
"GO:0030837","negative regulation of actin filament polymerization",16,-0.43493144163073,-1.31160015409714,0.118852459016393,0.638606117488509,0.61017825047783,220,"tags=31%, list=23%, signal=24%","170538/24171/58814/64159/24170"
